model,feature_set,horizon,split,MAE,RMSE,R2,r,Bias,MAPE,sMAPE,WAPE,nMAE,nRMSE,range_y,n,NLL,mean_epistemic_std,mean_aleatoric_std,mean_total_std,pit_ks_stat,pit_ks_pvalue,coverage_50,sharpness_50,coverage_68,sharpness_68,coverage_80,sharpness_80,coverage_90,sharpness_90,coverage_95,sharpness_95,coverage_99,sharpness_99
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+3,train,2.6882,4.3085,0.9367,0.9682,0.1255,6.07,5.8,5.3,0.0335,0.0537,80.2128,1108,2.4444,0.7241,4.0522,4.1321,0.0922,0.0,0.6282,5.5742,0.8231,8.2185,0.9088,10.5911,0.9558,13.5935,0.9792,16.1976,0.9973,21.2873
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+4,train,3.1218,4.8056,0.9208,0.96,0.1087,7.09,6.76,6.17,0.0389,0.0599,80.2128,1108,2.6218,0.842,4.6091,4.7045,0.0824,0.0,0.6273,6.3463,0.8032,9.3569,0.9016,12.0582,0.9585,15.4765,0.9792,18.4414,0.9955,24.2361
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+5,train,3.5101,5.2759,0.9043,0.9515,0.0402,8.0,7.62,6.95,0.0438,0.0658,80.2128,1108,2.7519,0.9251,5.0859,5.1874,0.0717,0.0,0.6092,6.9977,0.7942,10.3173,0.8944,13.2959,0.9531,17.0651,0.9783,20.3343,0.9946,26.7238
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+6,train,3.8614,5.6895,0.8883,0.9433,0.0739,8.86,8.38,7.67,0.0481,0.0709,80.2128,1108,2.8629,1.0414,5.5574,5.6724,0.0772,0.0,0.6101,7.652,0.7951,11.282,0.8953,14.5391,0.9576,18.6607,0.9783,22.2356,0.9973,29.2225
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+7,train,4.2706,6.2198,0.8661,0.9315,0.0314,9.78,9.27,8.5,0.0532,0.0775,80.2128,1108,3.0,1.0597,6.133,6.2432,0.0739,0.0,0.611,8.422,0.7897,12.4172,0.8971,16.002,0.954,20.5383,0.9774,24.4729,0.9919,32.1629
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,ALL,train,2.9993,4.8468,0.9196,0.9594,0.0745,6.84,6.5,5.93,0.0374,0.0604,80.2128,7756,2.5239,0.7843,4.5078,4.5913,0.0892,0.0,0.6476,6.1935,0.8192,9.1316,0.9059,11.7679,0.958,15.1039,0.9786,17.9974,0.9948,23.6526
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+1,val,1.2425,2.683,0.9569,0.9782,-0.0684,2.62,2.64,2.49,0.0227,0.049,54.7076,135,1.924,0.2511,2.1166,2.1346,0.1486,0.0046,0.7481,2.8796,0.8815,4.2456,0.9185,5.4713,0.9556,7.0224,0.9778,8.3677,0.9852,10.997
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+2,val,2.2245,3.8477,0.9103,0.9545,-0.3407,4.71,4.69,4.49,0.0402,0.0696,55.2959,135,2.4613,0.4275,3.1062,3.1409,0.1365,0.0118,0.6222,4.2371,0.8296,6.2471,0.9037,8.0506,0.9407,10.3328,0.9556,12.3123,0.963,16.1811
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+3,val,2.7811,4.2591,0.8892,0.9436,-0.3931,6.13,5.96,5.68,0.0528,0.0809,52.6303,135,2.682,0.5807,3.817,3.8685,0.1476,0.005,0.5556,5.2185,0.7704,7.6941,0.8815,9.9153,0.9407,12.7262,0.9556,15.1642,0.9778,19.9291
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+4,val,3.2134,4.7172,0.8625,0.9296,-0.3961,7.23,6.92,6.64,0.0633,0.0929,50.782,135,2.8275,0.7083,4.4865,4.5492,0.1421,0.0077,0.5481,6.1368,0.7481,9.048,0.8667,11.6601,0.9481,14.9656,0.9704,17.8326,0.9778,23.436
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+5,val,3.8046,5.307,0.8246,0.9091,-0.4233,8.66,8.25,7.94,0.0744,0.1038,51.1448,135,2.9508,0.8237,5.067,5.1403,0.1141,0.0548,0.5407,6.9342,0.7185,10.2237,0.8593,13.1752,0.963,16.9102,0.9704,20.1497,0.9778,26.4812
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+6,val,4.4048,6.0265,0.7717,0.8794,-0.4439,10.07,9.54,9.23,0.087,0.119,50.6437,135,3.0795,0.9636,5.6548,5.7447,0.1158,0.0493,0.5259,7.7495,0.6963,11.4257,0.8444,14.7242,0.9481,18.8984,0.963,22.5188,0.9778,29.5947
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+7,val,4.9578,6.7414,0.723,0.8519,-0.6148,11.1,10.58,10.39,0.0946,0.1287,52.3881,135,3.2081,0.9999,6.3824,6.4687,0.0999,0.1264,0.5185,8.7261,0.7111,12.8657,0.8444,16.5799,0.9407,21.2801,0.963,25.3568,0.9778,33.3245
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,ALL,val,3.2327,4.9616,0.8497,0.9224,-0.3829,7.22,6.94,6.65,0.0582,0.0894,55.5171,945,2.7333,0.6793,4.3758,4.4353,0.1094,0.0,0.5799,5.9831,0.7651,8.8214,0.8741,11.3681,0.9481,14.5908,0.9651,17.386,0.9767,22.8491
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+1,test,1.8059,3.9948,0.9078,0.9529,-0.1157,3.51,3.61,3.72,0.0345,0.0762,52.4191,144,4.1951,0.3395,2.6451,2.6764,0.187,0.0001,0.7431,3.6104,0.8403,5.3231,0.9028,6.8598,0.9236,8.8045,0.9375,10.4912,0.9444,13.7878
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+2,test,2.951,5.1951,0.8386,0.9165,-0.2113,5.87,5.95,6.12,0.0563,0.099,52.4615,144,3.6358,0.569,3.8553,3.9149,0.126,0.0189,0.7014,5.2811,0.7847,7.7864,0.8542,10.0342,0.8889,12.8788,0.8958,15.3461,0.9444,20.1681
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+3,test,3.8678,6.1198,0.7693,0.8788,-0.2177,7.9,7.89,8.06,0.0737,0.1167,52.4615,144,3.6454,0.7378,4.6636,4.7471,0.0904,0.1786,0.6181,6.4037,0.7569,9.4415,0.8403,12.1672,0.875,15.6164,0.8958,18.6081,0.9306,24.4552
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+4,test,4.5096,6.8085,0.7099,0.846,-0.1788,9.43,9.28,9.45,0.086,0.1298,52.4615,144,3.526,0.8993,5.4134,5.517,0.084,0.247,0.5903,7.4423,0.75,10.9728,0.8194,14.1406,0.875,18.1492,0.8889,21.6262,0.9375,28.4216
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+5,test,5.1247,7.3098,0.665,0.8201,-0.2297,10.9,10.65,10.76,0.0977,0.1393,52.4615,144,3.4807,1.0698,6.0379,6.1592,0.0919,0.1654,0.5625,8.3086,0.7222,12.2501,0.8056,15.7866,0.8611,20.2619,0.8958,24.1435,0.9583,31.73
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+6,test,5.7315,8.049,0.5992,0.7811,-0.0934,12.3,11.92,12.02,0.1093,0.1534,52.4615,144,3.578,1.336,6.6039,6.7627,0.07,0.4594,0.5556,9.1228,0.7153,13.4505,0.8264,17.3336,0.8611,22.2474,0.8889,26.5094,0.9444,34.8393
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,t+7,test,6.4429,8.6889,0.5482,0.7482,0.2189,14.76,13.91,13.63,0.1055,0.1423,61.0471,144,3.6266,1.3776,7.2404,7.3934,0.0686,0.4856,0.5278,9.9736,0.6806,14.7049,0.8056,18.9501,0.8472,24.3223,0.8819,28.9817,0.9514,38.0885
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TERRA_METEO,ALL,test,4.3477,6.7662,0.7217,0.8521,-0.1182,9.24,9.03,9.08,0.0686,0.1068,63.3612,1008,3.6697,0.9042,5.2085,5.3101,0.0746,0.0,0.6141,7.1632,0.75,10.5613,0.8363,13.6103,0.876,17.4687,0.8978,20.8152,0.9444,27.3558
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+1,train,1.3982,3.0972,0.9676,0.9837,0.0392,3.16,3.06,2.74,0.0174,0.0386,80.2128,1108,1.9128,0.2747,2.3023,2.3257,0.1425,0.0,0.7437,3.1374,0.8736,4.6257,0.9179,5.9611,0.9477,7.651,0.9666,9.1167,0.981,11.9814
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+2,train,2.2926,4.2675,0.9383,0.9687,0.0427,5.13,4.96,4.51,0.0286,0.0532,80.2128,1108,2.3716,0.417,3.333,3.3696,0.0958,0.0,0.6652,4.5455,0.8186,6.7019,0.8836,8.6366,0.9287,11.085,0.9549,13.2086,0.9819,17.359
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+3,train,3.0173,5.0257,0.9138,0.9561,0.114,6.77,6.54,5.95,0.0376,0.0627,80.2128,1108,2.6481,0.5113,4.0995,4.1413,0.0795,0.0,0.6047,5.5865,0.7708,8.2366,0.8664,10.6145,0.917,13.6235,0.9558,16.2334,0.9856,21.3343
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+4,train,3.5543,5.6361,0.8911,0.9441,0.0771,8.0,7.72,7.02,0.0443,0.0703,80.2128,1108,2.8321,0.6227,4.7156,4.7677,0.0702,0.0,0.5948,6.4315,0.7662,9.4826,0.8592,12.2201,0.9242,15.6844,0.9486,18.6891,0.981,24.5616
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+5,train,3.9934,6.127,0.8709,0.9334,0.096,9.11,8.75,7.91,0.0498,0.0764,80.2128,1108,2.9604,0.687,5.2769,5.3332,0.069,0.0001,0.5903,7.1943,0.7653,10.6072,0.8574,13.6694,0.9116,17.5445,0.9468,20.9056,0.9829,27.4746
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+6,train,4.3845,6.6004,0.8497,0.9221,0.2463,10.24,9.71,8.71,0.0547,0.0823,80.2128,1108,3.0801,0.8216,5.8366,5.9104,0.0784,0.0,0.593,7.973,0.7554,11.7552,0.8493,15.1489,0.9125,19.4434,0.9522,23.1682,0.9792,30.4482
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+7,train,4.8154,7.0876,0.8262,0.9092,0.1906,11.29,10.69,9.58,0.06,0.0884,80.2128,1108,3.1946,0.9005,6.4443,6.5246,0.0701,0.0,0.5948,8.8016,0.7509,12.9769,0.8511,16.7233,0.9152,21.4641,0.9531,25.5761,0.9819,33.6127
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,ALL,train,3.3508,5.5571,0.8944,0.9458,0.1151,7.67,7.35,6.62,0.0418,0.0693,80.2128,7756,2.7143,0.605,4.5726,4.6246,0.0821,0.0,0.6266,6.2385,0.7858,9.198,0.8693,11.8534,0.9224,15.2137,0.954,18.1282,0.9819,23.8246
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+1,val,1.1643,2.3623,0.9666,0.9832,-0.0984,2.48,2.47,2.33,0.0213,0.0432,54.7076,135,1.8406,0.1778,2.0446,2.0561,0.1672,0.0009,0.7481,2.7736,0.9037,4.0894,0.9481,5.27,0.963,6.764,0.9778,8.0598,0.9926,10.5924
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+2,val,2.0756,3.5492,0.9237,0.9616,-0.3489,4.42,4.35,4.19,0.0375,0.0642,55.2959,135,2.3795,0.3084,3.0858,3.1095,0.1355,0.0126,0.6296,4.1947,0.8741,6.1846,0.9185,7.97,0.9556,10.2294,0.9704,12.1891,0.9704,16.0192
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+3,val,2.6888,4.1524,0.8947,0.9469,-0.4169,5.91,5.73,5.49,0.0511,0.0789,52.6303,135,2.6517,0.3872,3.9063,3.9314,0.1443,0.0064,0.5778,5.3034,0.8074,7.8192,0.8963,10.0766,0.9407,12.9331,0.9704,15.4108,0.9704,20.2532
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+4,val,3.1895,4.6331,0.8674,0.9327,-0.4699,7.12,6.89,6.59,0.0628,0.0912,50.782,135,2.8438,0.4884,4.6155,4.6484,0.1554,0.0026,0.563,6.2706,0.7556,9.2452,0.8889,11.9143,0.9481,15.2918,0.9704,18.2213,0.9778,23.9469
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+5,val,3.7516,5.1986,0.8317,0.9137,-0.4873,8.49,8.13,7.83,0.0734,0.1016,51.1448,135,2.9734,0.5614,5.2837,5.3192,0.1345,0.0137,0.5111,7.1755,0.7407,10.5794,0.9185,13.6337,0.9556,17.4986,0.9704,20.8509,0.9704,27.4027
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+6,val,4.2708,5.7802,0.79,0.8905,-0.5012,9.66,9.21,8.95,0.0843,0.1141,50.6437,135,3.1058,0.6774,5.9623,6.0068,0.1158,0.0493,0.4889,8.103,0.7704,11.947,0.9111,15.396,0.9556,19.7605,0.963,23.5461,0.9704,30.9448
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+7,val,4.8299,6.5031,0.7422,0.8646,-0.7973,10.71,10.31,10.13,0.0922,0.1241,52.3881,135,3.2358,0.7318,6.6814,6.7285,0.1332,0.015,0.4963,9.0766,0.7556,13.3824,0.8815,17.2458,0.9481,22.1347,0.9556,26.3751,0.9704,34.6628
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,ALL,val,3.1386,4.7751,0.8607,0.9288,-0.4457,6.97,6.73,6.46,0.0565,0.086,55.5171,945,2.7186,0.4761,4.5114,4.5428,0.1296,0.0,0.5735,6.1282,0.8011,9.0353,0.909,11.6438,0.9524,14.9446,0.9683,17.8076,0.9746,23.4031
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+1,test,2.0892,4.2383,0.8962,0.9468,0.0826,4.28,4.31,4.3,0.0399,0.0809,52.4191,144,4.2622,0.2677,2.7048,2.7223,0.1279,0.0163,0.7083,3.6723,0.7778,5.4145,0.8611,6.9776,0.8889,8.9556,0.9167,10.6713,0.9375,14.0244
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+2,test,3.3931,5.7042,0.8054,0.8987,0.0439,7.07,7.01,7.03,0.0647,0.1087,52.4615,144,3.8461,0.4509,3.9485,3.9826,0.1121,0.0497,0.6181,5.3724,0.7639,7.921,0.8194,10.2078,0.8542,13.1016,0.8958,15.6115,0.9097,20.5169
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+3,test,4.2874,6.6218,0.7299,0.8573,0.0314,9.12,8.94,8.94,0.0817,0.1262,52.4615,144,3.6854,0.5414,4.8615,4.9014,0.0787,0.318,0.5694,6.6119,0.7639,9.7486,0.7986,12.5629,0.8472,16.1243,0.8681,19.2133,0.8958,25.2506
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+4,test,4.7126,6.9817,0.695,0.8374,-0.1645,10.13,9.89,9.88,0.0898,0.1331,52.4615,144,3.5402,0.6775,5.5491,5.602,0.0911,0.1721,0.5764,7.5569,0.7431,11.1419,0.7847,14.3584,0.8403,18.4289,0.875,21.9593,0.9167,28.8595
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+5,test,5.3262,7.4421,0.6527,0.813,-0.3513,11.55,11.26,11.18,0.1015,0.1419,52.4615,144,3.5965,0.7279,6.2776,6.3283,0.0911,0.172,0.5625,8.5368,0.7083,12.5865,0.7847,16.2201,0.8542,20.8183,0.8889,24.8066,0.9375,32.6013
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+6,test,5.9035,8.0627,0.5979,0.7798,-0.4,12.85,12.47,12.38,0.1125,0.1537,52.4615,144,3.6191,0.8575,6.9259,6.9892,0.0824,0.2678,0.5556,9.4283,0.7014,13.901,0.7778,17.9141,0.8472,22.9925,0.9028,27.3972,0.9444,36.0061
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,t+7,test,6.6977,8.8889,0.5271,0.7348,-0.3128,15.52,14.63,14.16,0.1097,0.1456,61.0471,144,3.6629,0.9122,7.566,7.6325,0.0729,0.4083,0.5069,10.2961,0.6458,15.1804,0.7639,19.5629,0.8403,25.1087,0.8958,29.9189,0.9375,39.3201
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,ACQUA_METEO,ALL,test,4.6299,6.9949,0.7026,0.8413,-0.153,10.08,9.79,9.67,0.0731,0.1104,63.3612,1008,3.7446,0.6336,5.4048,5.4512,0.0747,0.0,0.5853,7.3536,0.7292,10.842,0.7986,13.972,0.8532,17.9328,0.8919,21.3683,0.9256,28.0827
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+1,train,1.4064,3.5144,0.9583,0.979,-0.1341,3.07,3.1,2.76,0.0175,0.0438,80.2128,1108,1.7507,0.2415,2.2194,2.237,0.1488,0.0,0.7365,3.0177,0.8619,4.4493,0.9116,5.7338,0.9558,7.3592,0.9774,8.7691,0.9865,11.5245
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+2,train,2.316,4.665,0.9262,0.9624,-0.0778,5.08,5.05,4.56,0.0289,0.0582,80.2128,1108,2.2171,0.4128,3.3583,3.3922,0.1029,0.0,0.667,4.5761,0.8186,6.7469,0.898,8.6946,0.9468,11.1595,0.9738,13.2973,0.9919,17.4756
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+3,train,2.9664,5.1556,0.9093,0.9536,0.0144,6.57,6.45,5.85,0.037,0.0643,80.2128,1108,2.4898,0.5393,4.1782,4.2223,0.0817,0.0,0.6273,5.6958,0.7906,8.3978,0.8917,10.8222,0.9495,13.8901,0.9774,16.5511,0.9964,21.7519
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+4,train,3.4676,5.5922,0.8928,0.945,0.039,7.78,7.56,6.85,0.0432,0.0697,80.2128,1108,2.6836,0.6421,4.8387,4.8933,0.0704,0.0,0.6047,6.6009,0.7816,9.7323,0.8917,12.542,0.9513,16.0974,0.9729,19.1813,0.9973,25.2085
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+5,train,3.869,5.9998,0.8762,0.9362,0.0136,8.73,8.42,7.67,0.0482,0.0748,80.2128,1108,2.8242,0.7286,5.4203,5.4834,0.066,0.0001,0.5993,7.3969,0.7807,10.906,0.8845,14.0544,0.9395,18.0387,0.9747,21.4944,0.9973,28.2484
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+6,train,4.266,6.3952,0.8589,0.9271,0.1655,9.82,9.32,8.47,0.0532,0.0797,80.2128,1108,2.9435,0.8576,5.9118,5.9884,0.0682,0.0001,0.5884,8.0782,0.7726,11.9104,0.8809,15.3489,0.9431,19.7001,0.9729,23.4741,0.9955,30.8502
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+7,train,4.6333,6.7561,0.8421,0.9181,0.184,10.72,10.12,9.22,0.0578,0.0842,80.2128,1108,3.0601,1.0307,6.4206,6.5208,0.0614,0.0005,0.5794,8.7965,0.7717,12.9694,0.8745,16.7136,0.9413,21.4516,0.972,25.5612,0.9946,33.5931
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,ALL,train,3.2749,5.5357,0.8952,0.9462,0.0292,7.4,7.15,6.47,0.0408,0.069,80.2128,7756,2.567,0.6361,4.621,4.6768,0.0775,0.0,0.6289,6.3089,0.7968,9.3017,0.8904,11.9871,0.9468,15.3852,0.9745,18.3326,0.9942,24.0932
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+1,val,1.1433,2.6368,0.9583,0.979,-0.0757,2.31,2.36,2.29,0.0209,0.0482,54.7076,135,1.8358,0.2375,1.9018,1.9223,0.1366,0.0117,0.7259,2.5931,0.8296,3.8232,0.9185,4.9269,0.9778,6.3237,0.9852,7.5351,0.9852,9.9028
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+2,val,2.1499,3.8486,0.9103,0.9543,-0.2453,4.45,4.46,4.34,0.0389,0.0696,55.2959,135,2.3657,0.4008,2.9581,2.9938,0.1207,0.0358,0.6222,4.0386,0.7926,5.9544,0.8667,7.6734,0.9407,9.8488,0.9556,11.7355,0.9704,15.4231
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+3,val,2.7897,4.1995,0.8923,0.9454,-0.276,6.01,5.88,5.7,0.053,0.0798,52.6303,135,2.6025,0.5119,3.7765,3.8206,0.1113,0.0653,0.5704,5.1538,0.7481,7.5988,0.8593,9.7925,0.9333,12.5685,0.9556,14.9763,0.9852,19.6822
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+4,val,3.3534,4.6728,0.8651,0.9318,-0.3709,7.32,7.09,6.93,0.066,0.092,50.782,135,2.7886,0.6235,4.4601,4.516,0.1156,0.0501,0.5481,6.092,0.7259,8.9819,0.8444,11.5749,0.9407,14.8563,0.9778,17.7023,0.9778,23.2648
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+5,val,3.8853,5.1846,0.8326,0.9154,-0.6181,8.55,8.29,8.11,0.076,0.1014,51.1448,135,2.9279,0.6949,5.0623,5.1235,0.1192,0.0396,0.4963,6.9115,0.7185,10.1902,0.8444,13.132,0.9407,16.8547,0.9704,20.0837,0.9778,26.3944
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+6,val,4.432,5.7907,0.7892,0.892,-0.8012,9.82,9.53,9.28,0.0875,0.1143,50.6437,135,3.0766,0.797,5.6849,5.7554,0.1075,0.0819,0.5111,7.7639,0.7111,11.4469,0.8444,14.7516,0.9407,18.9335,0.963,22.5606,0.9778,29.6497
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+7,val,5.0907,6.6731,0.7286,0.86,-1.1799,11.17,10.87,10.67,0.0972,0.1274,52.3881,135,3.1904,0.949,6.3872,6.4734,0.1204,0.0366,0.4963,8.7325,0.6741,12.8751,0.837,16.5921,0.9407,21.2957,0.963,25.3754,0.9852,33.3489
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,ALL,val,3.2635,4.8723,0.855,0.926,-0.5096,7.09,6.93,6.72,0.0588,0.0878,55.5171,945,2.6839,0.6021,4.3187,4.3721,0.1048,0.0,0.5672,5.8979,0.7429,8.6958,0.8593,11.2062,0.945,14.383,0.9672,17.1384,0.9799,22.5237
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+1,test,1.8173,3.9372,0.9104,0.9545,-0.2226,3.48,3.6,3.74,0.0347,0.0751,52.4191,144,6.3213,0.2711,2.5395,2.5601,0.144,0.0046,0.6736,3.4536,0.7708,5.0919,0.8194,6.5619,0.8542,8.4221,0.8819,10.0355,0.9167,13.1889
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+2,test,3.0739,5.206,0.8379,0.9163,-0.34,6.07,6.19,6.37,0.0586,0.0992,52.4615,144,5.0548,0.5048,3.8715,3.9182,0.1295,0.0145,0.6458,5.2855,0.7292,7.7929,0.7986,10.0426,0.8264,12.8896,0.8611,15.3589,0.9097,20.185
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+3,test,4.1229,6.2607,0.7585,0.8731,-0.4933,8.36,8.41,8.59,0.0786,0.1193,52.4615,144,4.828,0.6903,4.8882,4.9574,0.1055,0.0755,0.6181,6.6874,0.7361,9.8598,0.7986,12.7063,0.8333,16.3083,0.8472,19.4326,0.8889,25.5387
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+4,test,4.6818,6.7217,0.7173,0.8502,-0.7514,9.67,9.63,9.82,0.0892,0.1281,52.4615,144,4.1079,0.8375,5.8262,5.9094,0.1255,0.0195,0.6042,7.9717,0.7153,11.7533,0.8125,15.1464,0.8403,19.4403,0.8611,23.1645,0.9097,30.4433
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+5,test,5.1488,7.0207,0.6909,0.8371,-1.1786,10.77,10.78,10.81,0.0981,0.1338,52.4615,144,3.8964,0.9388,6.7137,6.8018,0.1485,0.0031,0.6181,9.1755,0.7292,13.5282,0.7917,17.4338,0.8264,22.376,0.8472,26.6626,0.9167,35.0406
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+6,test,5.9277,7.963,0.6078,0.7873,-1.1958,12.49,12.47,12.43,0.113,0.1518,52.4615,144,3.9112,1.1012,7.4928,7.592,0.1344,0.0099,0.6111,10.2414,0.7222,15.0998,0.7847,19.459,0.8264,24.9754,0.8472,29.76,0.9236,39.1113
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,t+7,test,6.9678,9.053,0.5095,0.7235,-0.9081,15.7,15.16,14.74,0.1141,0.1483,61.0471,144,3.864,1.4024,8.2412,8.38,0.0931,0.1545,0.5208,11.3045,0.6944,16.6671,0.7569,21.4788,0.8056,27.5678,0.8611,32.849,0.9514,43.1709
MLP-Gaussian-DeepEnsemble-Residual-Warmup-Optuna,TOTALE,ALL,test,4.5343,6.7785,0.7207,0.8521,-0.7271,9.5,9.46,9.47,0.0716,0.107,63.3612,1008,4.5691,0.8209,5.6533,5.7313,0.1037,0.0,0.6131,7.7314,0.7282,11.399,0.7946,14.6898,0.8304,18.8542,0.8581,22.4662,0.9167,29.5255
