model,feature_set,horizon,split,MAE,RMSE,R2,r,Bias,MAPE,sMAPE,WAPE,nMAE,nRMSE,range_y,n,NLL,mean_epistemic_std,mean_aleatoric_std,mean_total_std,pit_ks_stat,pit_ks_pvalue,coverage_50,sharpness_50,coverage_68,sharpness_68,coverage_80,sharpness_80,coverage_90,sharpness_90,coverage_95,sharpness_95,coverage_99,sharpness_99
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+5,train,4.0165,6.1726,0.8689,0.9322,0.0356,9.11,8.79,7.96,0.0501,0.077,80.2128,1108,2.9494,1.5197,5.4567,5.7035,0.0716,0.0,0.5957,7.6939,0.7735,11.3437,0.8619,14.6186,0.9323,18.7628,0.9576,22.3572,0.991,29.3824
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+6,train,4.4733,6.6345,0.8482,0.9213,0.3763,10.47,9.93,8.88,0.0558,0.0827,80.2128,1108,3.0794,1.7162,6.0006,6.2916,0.0858,0.0,0.5812,8.4873,0.759,12.5135,0.8619,16.126,0.9233,20.6976,0.9558,24.6627,0.9883,32.4122
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+7,train,4.8838,7.1123,0.825,0.9086,0.4121,11.51,10.87,9.72,0.0609,0.0887,80.2128,1108,3.194,1.8302,6.5693,6.8726,0.0832,0.0,0.5894,9.271,0.759,13.669,0.8574,17.6152,0.9332,22.6088,0.9612,26.9401,0.9892,35.4053
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,ALL,train,3.3801,5.5792,0.8935,0.9453,0.123,7.73,7.42,6.68,0.0421,0.0696,80.2128,7756,2.7042,1.3157,4.7198,4.9335,0.0848,0.0,0.6327,6.6552,0.796,9.8123,0.8789,12.6451,0.9357,16.2298,0.9636,19.339,0.9879,25.4157
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+1,val,1.2007,2.361,0.9666,0.9833,-0.1414,2.57,2.56,2.4,0.0219,0.0432,54.7076,135,1.8755,0.5025,2.1271,2.1954,0.1579,0.0021,0.7333,2.9615,0.8815,4.3664,0.9407,5.6269,0.9704,7.2221,0.9926,8.6057,0.9926,11.3097
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+2,val,2.143,3.5821,0.9223,0.9613,-0.516,4.57,4.52,4.33,0.0388,0.0648,55.2959,135,2.3837,0.729,3.1015,3.2009,0.1628,0.0014,0.5926,4.3179,0.8296,6.3663,0.9185,8.2042,0.9556,10.5299,0.9704,12.5472,0.9852,16.4898
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+3,val,2.7285,4.1221,0.8962,0.9484,-0.6664,5.95,5.82,5.57,0.0518,0.0783,52.6303,135,2.6383,0.9281,3.8724,4.0003,0.1779,0.0003,0.5407,5.3964,0.7704,7.9563,0.8963,10.2533,0.963,13.1599,0.9704,15.681,0.9778,20.6083
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+4,val,3.2645,4.6404,0.867,0.9332,-0.7352,7.21,7.07,6.75,0.0643,0.0914,50.782,135,2.8295,1.1465,4.5649,4.7257,0.1761,0.0004,0.563,6.3748,0.7333,9.3989,0.8963,12.1124,0.963,15.546,0.9704,18.5243,0.9778,24.345
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+5,val,3.8604,5.1921,0.8322,0.915,-0.8139,8.68,8.45,8.06,0.0755,0.1015,51.1448,135,2.9735,1.2467,5.3281,5.4905,0.1419,0.0078,0.5333,7.4065,0.7259,10.9201,0.8963,14.0727,0.9704,18.0621,0.9704,21.5223,0.9778,28.2851
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+6,val,4.3753,5.7941,0.789,0.8905,-0.7193,9.89,9.52,9.17,0.0864,0.1144,50.6437,135,3.1117,1.4129,6.0232,6.2129,0.1205,0.0363,0.4963,8.3811,0.7778,12.3569,0.8889,15.9243,0.963,20.4386,0.963,24.3541,0.9704,32.0067
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+7,val,4.9284,6.5309,0.74,0.8638,-0.9384,10.98,10.61,10.33,0.0941,0.1247,52.3881,135,3.2315,1.5991,6.7741,6.9949,0.1199,0.0378,0.5037,9.4359,0.7556,13.9122,0.8963,17.9285,0.9481,23.011,0.963,27.4193,0.9926,36.0351
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,ALL,val,3.2144,4.7826,0.8603,0.9291,-0.6472,7.12,6.94,6.62,0.0579,0.0861,55.5171,945,2.7205,1.0807,4.5416,4.6886,0.1423,0.0,0.5661,6.3249,0.782,9.3253,0.9048,12.0175,0.9619,15.4242,0.9714,18.3791,0.982,24.1542
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+1,test,2.1834,4.3282,0.8917,0.9444,0.0688,4.55,4.56,4.5,0.0417,0.0826,52.4191,144,4.4769,0.8107,3.0912,3.2107,0.1372,0.008,0.6667,4.3311,0.7917,6.3858,0.8611,8.2293,0.9028,10.5622,0.9167,12.5856,0.9375,16.5403
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+2,test,3.5315,5.7545,0.802,0.8967,-0.0996,7.44,7.38,7.32,0.0673,0.1097,52.4615,144,4.0151,1.0742,4.2649,4.4231,0.1232,0.0231,0.6528,5.9667,0.7569,8.7973,0.8194,11.337,0.8681,14.5509,0.9028,17.3384,0.9167,22.7865
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+3,test,4.3776,6.6512,0.7275,0.8556,-0.2103,9.32,9.17,9.13,0.0834,0.1268,52.4615,144,3.708,1.3172,5.1799,5.3724,0.1023,0.0914,0.6181,7.2472,0.7292,10.6852,0.7986,13.7699,0.8472,17.6735,0.8681,21.0592,0.9097,27.6765
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+4,test,4.7599,6.9853,0.6947,0.8376,-0.5373,10.13,10.0,9.98,0.0907,0.1332,52.4615,144,3.5558,1.5938,5.8008,6.0457,0.1309,0.0131,0.6597,8.1555,0.7292,12.0243,0.8056,15.4957,0.8333,19.8885,0.8819,23.6986,0.9236,31.1452
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+5,test,5.3476,7.37,0.6594,0.8173,-0.7582,11.52,11.36,11.22,0.1019,0.1405,52.4615,144,3.5914,1.6784,6.7443,6.9796,0.1332,0.0109,0.6111,9.4154,0.6944,13.8819,0.7708,17.8895,0.8472,22.9609,0.8889,27.3596,0.9444,35.9566
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+6,test,5.9819,8.0887,0.5953,0.7783,-0.622,13.0,12.69,12.55,0.114,0.1542,52.4615,144,3.6207,1.8902,7.3968,7.6716,0.1112,0.0525,0.625,10.3488,0.7222,15.2582,0.7847,19.6631,0.8611,25.2373,0.8958,30.0721,0.9375,39.5215
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,t+7,test,6.7947,8.9994,0.5153,0.7273,-0.3794,15.8,14.87,14.37,0.1113,0.1474,61.0471,144,3.6557,2.0299,7.9897,8.2888,0.0842,0.2449,0.5417,11.1814,0.7014,16.4858,0.7708,21.2451,0.8264,27.2678,0.8958,32.4916,0.9583,42.7012
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,ACQUA_METEO,ALL,test,4.7109,7.0266,0.6999,0.8397,-0.3626,10.25,10.01,9.84,0.0744,0.1109,63.3612,1008,3.8033,1.4849,5.7811,5.9988,0.0994,0.0,0.625,8.0923,0.7321,11.9312,0.8016,15.3756,0.8552,19.7344,0.8929,23.515,0.9325,30.904
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+1,train,1.4142,3.496,0.9588,0.9792,-0.103,3.09,3.12,2.78,0.0176,0.0436,80.2128,1108,1.8014,0.3755,2.4425,2.481,0.1803,0.0,0.7744,3.3468,0.88,4.9344,0.935,6.359,0.9684,8.1616,0.9765,9.7252,0.9919,12.7811
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+2,train,2.345,4.6807,0.9257,0.9622,0.0013,5.15,5.11,4.61,0.0292,0.0584,80.2128,1108,2.2438,0.6756,3.5457,3.6258,0.1276,0.0,0.6859,4.8911,0.8384,7.2114,0.9125,9.2933,0.9603,11.9278,0.9756,14.2129,0.9937,18.6789
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+3,train,3.0187,5.2254,0.9069,0.9524,0.1979,6.75,6.57,5.95,0.0376,0.0651,80.2128,1108,2.5148,0.9562,4.4052,4.5269,0.1104,0.0,0.6399,6.1067,0.8267,9.0037,0.9043,11.603,0.9558,14.8922,0.9801,17.7452,0.9973,23.3211
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+4,train,3.5212,5.6556,0.8903,0.9438,0.308,8.0,7.68,6.96,0.0439,0.0705,80.2128,1108,2.6957,1.2214,4.9776,5.1523,0.0912,0.0,0.611,6.9503,0.8023,10.2474,0.8935,13.2058,0.9576,16.9495,0.9783,20.1965,0.9964,26.5428
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+5,train,3.9096,6.0852,0.8726,0.9344,0.319,8.91,8.51,7.75,0.0487,0.0759,80.2128,1108,2.8358,1.4145,5.5761,5.7908,0.0884,0.0,0.6101,7.8116,0.7924,11.5173,0.8899,14.8423,0.9449,19.0499,0.9792,22.6994,0.9982,29.832
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+6,train,4.3227,6.4477,0.8566,0.926,0.5053,10.05,9.47,8.58,0.0539,0.0804,80.2128,1108,2.9596,1.6079,6.116,6.364,0.0955,0.0,0.6083,8.5849,0.7915,12.6574,0.898,16.3116,0.9468,20.9357,0.9792,24.9464,0.9919,32.7851
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+7,train,4.6957,6.8374,0.8382,0.9161,0.4545,10.96,10.29,9.34,0.0585,0.0852,80.2128,1108,3.0783,1.7659,6.6155,6.8894,0.0893,0.0,0.5948,9.2936,0.7879,13.7024,0.889,17.6581,0.9495,22.664,0.9783,27.0058,0.9901,35.4916
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,ALL,train,3.3182,5.5905,0.8931,0.9451,0.2404,7.56,7.25,6.56,0.0414,0.0697,80.2128,7756,2.5899,1.1453,4.8112,4.9757,0.1045,0.0,0.6463,6.7122,0.817,9.8963,0.9032,12.7533,0.9547,16.3687,0.9782,19.5045,0.9942,25.6332
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+1,val,1.1481,2.6532,0.9578,0.9787,-0.0003,2.36,2.4,2.3,0.021,0.0485,54.7076,135,1.8652,0.3454,1.9616,1.9992,0.1616,0.0015,0.7333,2.6969,0.8519,3.9763,0.9037,5.1242,0.963,6.5769,0.9704,7.8368,0.9852,10.2994
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+2,val,2.0962,3.8805,0.9088,0.9533,-0.0298,4.4,4.38,4.23,0.0379,0.0702,55.2959,135,2.3809,0.624,2.9135,2.994,0.1188,0.0405,0.6444,4.0388,0.7926,5.9548,0.8593,7.6739,0.9259,9.8494,0.9556,11.7362,0.963,15.424
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+3,val,2.7506,4.2163,0.8914,0.9445,0.0271,6.01,5.82,5.62,0.0523,0.0801,52.6303,135,2.5899,0.8298,3.8022,3.9097,0.0822,0.3047,0.6074,5.2741,0.7704,7.7761,0.8815,10.021,0.9111,12.8618,0.9556,15.3257,0.9852,20.1414
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+4,val,3.257,4.5999,0.8693,0.9335,0.0346,7.21,6.9,6.73,0.0641,0.0906,50.782,135,2.7618,1.0275,4.4439,4.5846,0.0734,0.4396,0.5778,6.1846,0.7481,9.1185,0.8519,11.7509,0.9259,15.0821,0.963,17.9714,0.9926,23.6185
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+5,val,3.7745,5.0625,0.8404,0.9182,-0.2444,8.45,8.09,7.88,0.0738,0.099,51.1448,135,2.8968,1.2138,5.06,5.2324,0.0989,0.1332,0.5333,7.0584,0.7481,10.4068,0.8296,13.4112,0.9333,17.2131,0.9778,20.5107,0.9926,26.9556
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+6,val,4.2734,5.6367,0.8003,0.8967,-0.5703,9.63,9.27,8.95,0.0844,0.1113,50.6437,135,3.0514,1.3866,5.7111,5.9067,0.1019,0.1127,0.5333,7.968,0.7333,11.7479,0.8519,15.1394,0.9481,19.4312,0.963,23.1537,0.9926,30.4292
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+7,val,4.9372,6.4608,0.7456,0.8684,-1.0179,10.97,10.63,10.35,0.0942,0.1233,52.3881,135,3.1525,1.5474,6.3543,6.5704,0.121,0.0352,0.4963,8.8634,0.7037,13.068,0.8444,16.8406,0.9407,21.6147,0.9704,25.7555,0.9926,33.8485
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,ALL,val,3.1767,4.7835,0.8603,0.9281,-0.2573,7.0,6.78,6.54,0.0572,0.0862,55.5171,945,2.6712,0.9963,4.3209,4.4567,0.0828,0.0,0.5894,6.012,0.764,8.864,0.8603,11.423,0.9354,14.6613,0.9651,17.47,0.9862,22.9595
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+1,test,1.825,3.9599,0.9094,0.954,-0.1913,3.52,3.64,3.76,0.0348,0.0755,52.4191,144,5.1329,0.449,2.7843,2.8356,0.1446,0.0043,0.7014,3.8252,0.7986,5.6399,0.8264,7.268,0.8681,9.3284,0.9028,11.1155,0.9375,14.6083
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+2,test,2.9822,5.1362,0.8422,0.9184,-0.1198,5.95,6.03,6.18,0.0568,0.0979,52.4615,144,4.3863,0.8241,3.8552,3.9709,0.1007,0.1004,0.6597,5.3566,0.75,7.8977,0.8125,10.1777,0.8194,13.063,0.8611,15.5655,0.9028,20.4565
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+3,test,4.082,6.2414,0.76,0.8732,-0.0497,8.43,8.42,8.51,0.0778,0.119,52.4615,144,4.7307,1.1441,4.9229,5.0884,0.0819,0.2734,0.6389,6.8642,0.7569,10.1204,0.8125,13.0421,0.8264,16.7394,0.8472,19.9462,0.8958,26.2138
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+4,test,4.6304,6.7386,0.7159,0.8477,-0.0355,9.8,9.62,9.71,0.0883,0.1284,52.4615,144,4.0099,1.4859,5.672,5.9112,0.0879,0.2031,0.5972,7.9741,0.7153,11.7568,0.8194,15.151,0.8403,19.446,0.8542,23.1714,0.8958,30.4524
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+5,test,5.2144,7.1006,0.6839,0.8296,-0.5696,11.11,10.97,10.95,0.0994,0.1353,52.4615,144,3.9004,1.7551,6.5062,6.8067,0.1172,0.0352,0.6042,9.1821,0.7569,13.538,0.7986,17.4463,0.8194,22.3921,0.8542,26.6818,0.9167,35.0658
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+6,test,6.0167,8.1245,0.5917,0.7754,-0.7632,12.81,12.69,12.62,0.1147,0.1549,52.4615,144,3.9607,2.0481,7.1712,7.5343,0.0999,0.1053,0.5347,10.1637,0.75,14.9852,0.7986,19.3113,0.8264,24.7858,0.8472,29.5341,0.9097,38.8144
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,t+7,test,7.1268,9.3122,0.481,0.7064,-0.6797,16.08,15.47,15.07,0.1167,0.1525,61.0471,144,3.9168,2.3381,7.845,8.2705,0.0951,0.1388,0.5139,11.1567,0.7153,16.4492,0.7639,21.198,0.7986,27.2074,0.8333,32.4196,0.9306,42.6066
MLP-Gaussian-MCDropout-Residual-Warmup-Optuna,TOTALE,ALL,test,4.5539,6.8616,0.7138,0.8473,-0.3441,9.67,9.55,9.51,0.0719,0.1083,63.3612,1008,4.2911,1.4349,5.5367,5.7739,0.0755,0.0,0.6071,7.7889,0.749,11.4839,0.8046,14.7992,0.8284,18.9946,0.8571,22.6334,0.9127,29.7454
