model,feature_set,horizon,split,event_weight,n,MAE,RMSE,R2,ev_n,ev_MAE,dc_n,dc_MAE
MLP,METEO,t+5,train,7.6538515730369046,1108,4.8036,7.4751,0.8078,331,4.1243,777,5.0929
MLP,METEO,t+6,train,7.6538515730369046,1108,5.3848,8.0373,0.7772,331,4.5296,777,5.7491
MLP,METEO,t+7,train,7.6538515730369046,1108,5.6734,8.3228,0.7603,331,4.8047,777,6.0435
MLP,METEO,ALL,train,7.6538515730369046,7756,4.0124,6.7429,0.8445,2317,3.5956,5439,4.19
MLP,METEO,t+1,val,7.6538515730369046,135,1.1833,2.7447,0.9549,37,1.6658,98,1.0012
MLP,METEO,t+2,val,7.6538515730369046,135,2.0707,3.9602,0.905,37,2.5199,98,1.9012
MLP,METEO,t+3,val,7.6538515730369046,135,2.4572,3.9705,0.9037,37,2.4554,98,2.458
MLP,METEO,t+4,val,7.6538515730369046,135,2.8731,4.1432,0.894,37,2.391,98,3.0551
MLP,METEO,t+5,val,7.6538515730369046,135,3.1791,4.4888,0.8745,37,2.5812,98,3.4048
MLP,METEO,t+6,val,7.6538515730369046,135,3.6783,4.9459,0.8463,37,3.0065,98,3.9319
MLP,METEO,t+7,val,7.6538515730369046,135,4.1764,5.8634,0.7904,37,3.5464,98,4.4143
MLP,METEO,ALL,val,7.6538515730369046,945,2.8026,4.3938,0.8821,259,2.5952,686,2.8809
MLP,METEO,t+1,test,7.6538515730369046,144,1.6985,3.9308,0.9107,35,3.6706,109,1.0653
MLP,METEO,t+2,test,7.6538515730369046,144,2.7772,5.0624,0.8467,35,4.0934,109,2.3545
MLP,METEO,t+3,test,7.6538515730369046,144,3.481,5.8286,0.7907,35,4.5044,109,3.1523
MLP,METEO,t+4,test,7.6538515730369046,144,3.9637,6.2907,0.7524,35,5.0058,109,3.629
MLP,METEO,t+5,test,7.6538515730369046,144,4.2829,6.675,0.7206,35,5.9108,109,3.7602
MLP,METEO,t+6,test,7.6538515730369046,144,5.0836,7.5807,0.6445,35,6.1013,109,4.7568
MLP,METEO,t+7,test,7.6538515730369046,144,5.7238,8.2283,0.5948,35,6.2269,109,5.5623
MLP,METEO,ALL,test,7.6538515730369046,1008,3.8587,6.3735,0.7531,245,5.0733,763,3.4686
LSTM,METEO,t+1,train,3.0,764,1.3433,2.9979,0.969,252,1.7798,512,1.1285
LSTM,METEO,t+2,train,3.0,764,2.5335,4.8534,0.9187,252,2.847,512,2.3792
LSTM,METEO,t+3,train,3.0,764,3.3331,5.7585,0.8849,252,3.4191,512,3.2908
LSTM,METEO,t+4,train,3.0,764,4.0404,6.4936,0.8528,252,3.953,512,4.0835
LSTM,METEO,t+5,train,3.0,764,4.4534,6.9389,0.8309,252,4.1873,512,4.5843
LSTM,METEO,t+6,train,3.0,764,5.0729,7.5043,0.801,252,4.9029,512,5.1565
LSTM,METEO,t+7,train,3.0,764,5.4463,7.8983,0.7782,252,5.2507,512,5.5425
LSTM,METEO,ALL,train,3.0,5348,3.7461,6.2646,0.8629,1764,3.7628,3584,3.7379
LSTM,METEO,t+1,val,3.0,129,1.2119,2.8138,0.9445,34,1.641,95,1.0584
LSTM,METEO,t+2,val,3.0,129,2.0542,3.9539,0.8892,34,2.5175,95,1.8883
LSTM,METEO,t+3,val,3.0,129,2.6091,4.0986,0.8805,34,2.5866,95,2.6171
LSTM,METEO,t+4,val,3.0,129,2.9358,4.155,0.8764,34,2.4809,95,3.0987
LSTM,METEO,t+5,val,3.0,129,3.4517,4.6193,0.8467,34,2.8297,95,3.6743
LSTM,METEO,t+6,val,3.0,129,3.8318,5.1882,0.8071,34,3.3318,95,4.0107
LSTM,METEO,t+7,val,3.0,129,4.5497,6.0962,0.7479,34,4.295,95,4.6408
LSTM,METEO,ALL,val,3.0,903,2.9492,4.5203,0.8562,238,2.8118,665,2.9983
LSTM,METEO,t+1,test,3.0,143,1.8166,4.0183,0.9056,34,3.6795,109,1.2355
LSTM,METEO,t+2,test,3.0,143,2.7643,5.1225,0.8411,34,3.939,109,2.3979
LSTM,METEO,t+3,test,3.0,143,3.552,5.8791,0.7846,34,4.3901,109,3.2906
LSTM,METEO,t+4,test,3.0,143,4.0697,6.1925,0.7576,34,4.7374,109,3.8615
LSTM,METEO,t+5,test,3.0,143,4.4098,6.4537,0.7371,34,5.4897,109,4.0729
LSTM,METEO,t+6,test,3.0,143,4.7106,6.9384,0.7016,34,5.2239,109,4.5505
LSTM,METEO,t+7,test,3.0,143,5.3735,7.6169,0.653,34,5.8839,109,5.2143
LSTM,METEO,ALL,test,3.0,1001,3.8138,6.1308,0.7698,238,4.7634,763,3.5176
Ridge,TERRA_ACQUA,t+1,train,6.175829196130604,1108,1.7423,3.6583,0.9549,331,1.7442,777,1.7414
Ridge,TERRA_ACQUA,t+2,train,6.175829196130604,1108,2.9344,5.1107,0.9114,331,2.779,777,3.0006
Ridge,TERRA_ACQUA,t+3,train,6.175829196130604,1108,3.8538,6.0432,0.8754,331,3.3876,777,4.0524
Ridge,TERRA_ACQUA,t+4,train,6.175829196130604,1108,4.4732,6.7236,0.845,331,3.791,777,4.7638
Ridge,TERRA_ACQUA,t+5,train,6.175829196130604,1108,4.946,7.2645,0.8185,331,4.092,777,5.3097
Ridge,TERRA_ACQUA,t+6,train,6.175829196130604,1108,5.3728,7.7363,0.7936,331,4.3974,777,5.7883
Ridge,TERRA_ACQUA,t+7,train,6.175829196130604,1108,5.7137,8.0745,0.7744,331,4.7736,777,6.1142
Ridge,TERRA_ACQUA,ALL,train,6.175829196130604,7756,4.148,6.5362,0.8539,2317,3.5664,5439,4.3958
Ridge,TERRA_ACQUA,t+1,val,6.175829196130604,135,1.3377,2.6086,0.9592,37,1.8759,98,1.1345
Ridge,TERRA_ACQUA,t+2,val,6.175829196130604,135,2.387,4.1382,0.8963,37,2.8879,98,2.1978
Ridge,TERRA_ACQUA,t+3,val,6.175829196130604,135,3.0603,4.8187,0.8582,37,2.8749,98,3.1303
Ridge,TERRA_ACQUA,t+4,val,6.175829196130604,135,3.4338,4.9593,0.8481,37,3.0843,98,3.5658
Ridge,TERRA_ACQUA,t+5,val,6.175829196130604,135,3.6782,5.1349,0.8358,37,3.3419,98,3.8051
Ridge,TERRA_ACQUA,t+6,val,6.175829196130604,135,3.8673,5.3492,0.8202,37,3.4828,98,4.0125
Ridge,TERRA_ACQUA,t+7,val,6.175829196130604,135,4.2795,5.8816,0.7891,37,3.8338,98,4.4478
Ridge,TERRA_ACQUA,ALL,val,6.175829196130604,945,3.1491,4.8006,0.8593,259,3.0545,686,3.1848
Ridge,TERRA_ACQUA,t+1,test,6.175829196130604,144,2.0488,4.2332,0.8964,35,3.969,109,1.4322
Ridge,TERRA_ACQUA,t+2,test,6.175829196130604,144,3.2663,5.307,0.8316,35,4.2997,109,2.9345
Ridge,TERRA_ACQUA,t+3,test,6.175829196130604,144,4.1027,6.0155,0.7771,35,4.6224,109,3.9358
Ridge,TERRA_ACQUA,t+4,test,6.175829196130604,144,4.2041,5.7845,0.7906,35,5.0243,109,3.9408
Ridge,TERRA_ACQUA,t+5,test,6.175829196130604,144,4.2998,5.8098,0.7884,35,4.9058,109,4.1052
Ridge,TERRA_ACQUA,t+6,test,6.175829196130604,144,4.7409,6.6697,0.7248,35,4.8451,109,4.7075
Ridge,TERRA_ACQUA,t+7,test,6.175829196130604,144,5.8365,7.9778,0.6191,35,5.8311,109,5.8382
Ridge,TERRA_ACQUA,ALL,test,6.175829196130604,1008,4.0713,6.0665,0.7763,245,4.7854,763,3.842
RF,TERRA_ACQUA,t+1,train,4.48659555250005,1108,0.8887,2.1383,0.9846,331,0.8405,777,0.9093
RF,TERRA_ACQUA,t+2,train,4.48659555250005,1108,1.2717,2.6494,0.9762,331,1.0949,777,1.347
RF,TERRA_ACQUA,t+3,train,4.48659555250005,1108,1.4949,2.8421,0.9724,331,1.2007,777,1.6203
RF,TERRA_ACQUA,t+4,train,4.48659555250005,1108,1.6211,2.9205,0.9708,331,1.3102,777,1.7535
RF,TERRA_ACQUA,t+5,train,4.48659555250005,1108,1.6915,2.9489,0.9701,331,1.3688,777,1.8289
RF,TERRA_ACQUA,t+6,train,4.48659555250005,1108,1.7671,2.9947,0.9691,331,1.4287,777,1.9112
RF,TERRA_ACQUA,t+7,train,4.48659555250005,1108,1.8871,3.1353,0.966,331,1.5232,777,2.0422
RF,TERRA_ACQUA,ALL,train,4.48659555250005,7756,1.5174,2.8207,0.9728,2317,1.2524,5439,1.6303
RF,TERRA_ACQUA,t+1,val,4.48659555250005,135,1.0351,2.5406,0.9613,37,1.4789,98,0.8675
RF,TERRA_ACQUA,t+2,val,4.48659555250005,135,1.8768,3.7917,0.9129,37,2.3326,98,1.7047
RF,TERRA_ACQUA,t+3,val,4.48659555250005,135,2.3025,3.7988,0.9119,37,2.2025,98,2.3403
RF,TERRA_ACQUA,t+4,val,4.48659555250005,135,2.7104,3.9109,0.9055,37,2.2609,98,2.8801
RF,TERRA_ACQUA,t+5,val,4.48659555250005,135,3.1979,4.305,0.8846,37,2.571,98,3.4346
RF,TERRA_ACQUA,t+6,val,4.48659555250005,135,3.9003,5.0927,0.837,37,3.2042,98,4.1631
RF,TERRA_ACQUA,t+7,val,4.48659555250005,135,4.7543,6.0706,0.7754,37,4.1426,98,4.9852
RF,TERRA_ACQUA,ALL,val,4.48659555250005,945,2.8253,4.3405,0.8849,259,2.599,686,2.9108
RF,TERRA_ACQUA,t+1,test,4.48659555250005,144,1.7138,3.9209,0.9111,35,3.5565,109,1.1222
RF,TERRA_ACQUA,t+2,test,4.48659555250005,144,2.65,4.6834,0.8688,35,3.7419,109,2.2993
RF,TERRA_ACQUA,t+3,test,4.48659555250005,144,3.3012,5.2281,0.8316,35,4.0817,109,3.0505
RF,TERRA_ACQUA,t+4,test,4.48659555250005,144,3.7937,5.6299,0.8017,35,4.4223,109,3.5919
RF,TERRA_ACQUA,t+5,test,4.48659555250005,144,4.2526,6.0309,0.7719,35,5.6263,109,3.8116
RF,TERRA_ACQUA,t+6,test,4.48659555250005,144,4.8372,6.7551,0.7177,35,5.5956,109,4.5937
RF,TERRA_ACQUA,t+7,test,4.48659555250005,144,5.7809,7.681,0.6469,35,6.5967,109,5.519
RF,TERRA_ACQUA,ALL,test,4.48659555250005,1008,3.7613,5.8228,0.7939,245,4.803,763,3.4269
MLP,TERRA_ACQUA,t+1,train,8.017143220651878,1108,1.5483,3.7493,0.9526,331,1.7576,777,1.4591
MLP,TERRA_ACQUA,t+2,train,8.017143220651878,1108,2.585,5.2008,0.9083,331,2.6302,777,2.5657
MLP,TERRA_ACQUA,t+3,train,8.017143220651878,1108,3.3947,6.1078,0.8728,331,3.1732,777,3.489
MLP,TERRA_ACQUA,t+4,train,8.017143220651878,1108,4.1273,6.8419,0.8395,331,3.5888,777,4.3568
MLP,TERRA_ACQUA,t+5,train,8.017143220651878,1108,4.5404,7.4254,0.8104,331,3.8801,777,4.8216
MLP,TERRA_ACQUA,t+6,train,8.017143220651878,1108,5.1416,8.0002,0.7792,331,4.269,777,5.5134
MLP,TERRA_ACQUA,t+7,train,8.017143220651878,1108,5.5793,8.4168,0.7549,331,4.7268,777,5.9424
MLP,TERRA_ACQUA,ALL,train,8.017143220651878,7756,3.8452,6.7104,0.846,2317,3.4322,5439,4.0211
MLP,TERRA_ACQUA,t+1,val,8.017143220651878,135,1.117,2.6624,0.9575,37,1.6035,98,0.9333
MLP,TERRA_ACQUA,t+2,val,8.017143220651878,135,1.9633,3.7305,0.9157,37,2.3495,98,1.8174
MLP,TERRA_ACQUA,t+3,val,8.017143220651878,135,2.38,3.8341,0.9102,37,2.2675,98,2.4225
MLP,TERRA_ACQUA,t+4,val,8.017143220651878,135,2.7338,4.085,0.8969,37,2.2039,98,2.9338
MLP,TERRA_ACQUA,t+5,val,8.017143220651878,135,3.1018,4.4682,0.8757,37,2.5431,98,3.3127
MLP,TERRA_ACQUA,t+6,val,8.017143220651878,135,3.4971,4.8943,0.8494,37,2.7724,98,3.7708
MLP,TERRA_ACQUA,t+7,val,8.017143220651878,135,4.0596,5.6458,0.8057,37,3.3864,98,4.3137
MLP,TERRA_ACQUA,ALL,val,8.017143220651878,945,2.6932,4.2793,0.8882,259,2.4466,686,2.7863
MLP,TERRA_ACQUA,t+1,test,8.017143220651878,144,1.6971,3.9343,0.9105,35,3.4637,109,1.1299
MLP,TERRA_ACQUA,t+2,test,8.017143220651878,144,2.6327,5.0921,0.8449,35,3.5026,109,2.3534
MLP,TERRA_ACQUA,t+3,test,8.017143220651878,144,3.3162,5.7205,0.7984,35,3.9017,109,3.1282
MLP,TERRA_ACQUA,t+4,test,8.017143220651878,144,3.7926,6.1859,0.7606,35,4.0102,109,3.7228
MLP,TERRA_ACQUA,t+5,test,8.017143220651878,144,4.0758,6.2796,0.7527,35,4.6295,109,3.8981
MLP,TERRA_ACQUA,t+6,test,8.017143220651878,144,4.6335,7.0344,0.6939,35,4.7569,109,4.5939
MLP,TERRA_ACQUA,t+7,test,8.017143220651878,144,5.4904,7.7446,0.6411,35,5.8172,109,5.3855
MLP,TERRA_ACQUA,ALL,test,8.017143220651878,1008,3.6626,6.1096,0.7731,245,4.2974,763,3.4588
LSTM,TERRA_ACQUA,t+1,train,3.0,742,0.731,1.9147,0.9873,236,0.8131,506,0.6928
LSTM,TERRA_ACQUA,t+2,train,3.0,742,0.9639,2.3516,0.9807,236,0.898,506,0.9946
LSTM,TERRA_ACQUA,t+3,train,3.0,742,1.1037,2.3632,0.9804,236,0.9486,506,1.1761
LSTM,TERRA_ACQUA,t+4,train,3.0,742,1.2082,2.4875,0.9782,236,0.9913,506,1.3094
LSTM,TERRA_ACQUA,t+5,train,3.0,742,1.2961,2.543,0.977,236,1.0307,506,1.4199
LSTM,TERRA_ACQUA,t+6,train,3.0,742,1.4436,2.6698,0.9745,236,1.1596,506,1.576
LSTM,TERRA_ACQUA,t+7,train,3.0,742,1.7173,3.0343,0.9669,236,1.3819,506,1.8738
LSTM,TERRA_ACQUA,ALL,train,3.0,5194,1.2091,2.5006,0.978,1652,1.0319,3542,1.2918
LSTM,TERRA_ACQUA,t+1,val,3.0,129,0.9421,2.2497,0.9645,34,1.1808,95,0.8567
LSTM,TERRA_ACQUA,t+2,val,3.0,129,1.5996,3.1634,0.9291,34,1.4193,95,1.6641
LSTM,TERRA_ACQUA,t+3,val,3.0,129,1.8926,3.2009,0.9271,34,1.3034,95,2.1034
LSTM,TERRA_ACQUA,t+4,val,3.0,129,2.2583,3.3651,0.919,34,1.5282,95,2.5196
LSTM,TERRA_ACQUA,t+5,val,3.0,129,2.5984,3.6037,0.9067,34,1.8935,95,2.8506
LSTM,TERRA_ACQUA,t+6,val,3.0,129,2.6931,3.8991,0.8911,34,2.0403,95,2.9267
LSTM,TERRA_ACQUA,t+7,val,3.0,129,3.2,4.9557,0.8334,34,2.2676,95,3.5337
LSTM,TERRA_ACQUA,ALL,val,3.0,903,2.1692,3.5734,0.9101,238,1.6619,665,2.3507
LSTM,TERRA_ACQUA,t+1,test,3.0,143,2.3036,3.9885,0.907,34,3.826,109,1.8287
LSTM,TERRA_ACQUA,t+2,test,3.0,143,3.9707,5.5467,0.8137,34,4.6381,109,3.7626
LSTM,TERRA_ACQUA,t+3,test,3.0,143,4.9618,6.7477,0.7162,34,5.2223,109,4.8806
LSTM,TERRA_ACQUA,t+4,test,3.0,143,5.8803,7.7677,0.6186,34,5.7419,109,5.9235
LSTM,TERRA_ACQUA,t+5,test,3.0,143,6.0307,8.1352,0.5823,34,6.0314,109,6.0305
LSTM,TERRA_ACQUA,t+6,test,3.0,143,6.6376,8.7592,0.5244,34,6.3674,109,6.7219
LSTM,TERRA_ACQUA,t+7,test,3.0,143,7.7973,9.9064,0.413,34,7.592,109,7.8613
LSTM,TERRA_ACQUA,ALL,test,3.0,1001,5.3689,7.4984,0.6556,238,5.6313,763,5.287
Ridge,TERRA_METEO,t+1,train,5.707041634999143,1108,1.9156,3.5698,0.957,331,1.5233,777,2.0827
Ridge,TERRA_METEO,t+2,train,5.707041634999143,1108,3.0632,4.9598,0.9166,331,2.4836,777,3.3102
Ridge,TERRA_METEO,t+3,train,5.707041634999143,1108,3.9167,5.8321,0.884,331,2.9801,777,4.3158
Ridge,TERRA_METEO,t+4,train,5.707041634999143,1108,4.5036,6.4938,0.8554,331,3.35,777,4.9951
Ridge,TERRA_METEO,t+5,train,5.707041634999143,1108,4.9337,6.9532,0.8337,331,3.6102,777,5.4976
Ridge,TERRA_METEO,t+6,train,5.707041634999143,1108,5.2668,7.3733,0.8125,331,3.8661,777,5.8635
Ridge,TERRA_METEO,t+7,train,5.707041634999143,1108,5.5491,7.7276,0.7934,331,4.1659,777,6.1384
Ridge,TERRA_METEO,ALL,train,5.707041634999143,7756,4.1641,6.2787,0.8652,2317,3.1399,5439,4.6005
Ridge,TERRA_METEO,t+1,val,5.707041634999143,135,1.7802,2.6744,0.9571,37,1.7119,98,1.8059
Ridge,TERRA_METEO,t+2,val,5.707041634999143,135,2.979,4.1823,0.8941,37,2.8516,98,3.027
Ridge,TERRA_METEO,t+3,val,5.707041634999143,135,3.4886,4.6182,0.8697,37,2.7778,98,3.757
Ridge,TERRA_METEO,t+4,val,5.707041634999143,135,3.8932,5.0609,0.8418,37,2.8819,98,4.275
Ridge,TERRA_METEO,t+5,val,5.707041634999143,135,4.6671,5.9435,0.7801,37,3.4797,98,5.1153
Ridge,TERRA_METEO,t+6,val,5.707041634999143,135,5.3031,6.7543,0.7133,37,3.9471,98,5.8151
Ridge,TERRA_METEO,t+7,val,5.707041634999143,135,6.0146,7.7596,0.633,37,4.7595,98,6.4885
Ridge,TERRA_METEO,ALL,val,5.707041634999143,945,4.018,5.5129,0.8144,259,3.2014,686,4.3263
Ridge,TERRA_METEO,t+1,test,5.707041634999143,144,2.3392,4.35,0.8906,35,3.8924,109,1.8405
Ridge,TERRA_METEO,t+2,test,5.707041634999143,144,3.4019,5.0337,0.8485,35,3.8403,109,3.2611
Ridge,TERRA_METEO,t+3,test,5.707041634999143,144,4.5157,6.591,0.7324,35,4.5809,109,4.4947
Ridge,TERRA_METEO,t+4,test,5.707041634999143,144,5.0954,7.1062,0.684,35,5.0122,109,5.1222
Ridge,TERRA_METEO,t+5,test,5.707041634999143,144,5.9312,8.1121,0.5874,35,6.818,109,5.6464
Ridge,TERRA_METEO,t+6,test,5.707041634999143,144,6.4081,8.8059,0.5203,35,6.1987,109,6.4753
Ridge,TERRA_METEO,t+7,test,5.707041634999143,144,7.1516,9.2209,0.4912,35,6.7752,109,7.2724
Ridge,TERRA_METEO,ALL,test,5.707041634999143,1008,4.9776,7.2366,0.6817,245,5.3025,763,4.8732
RF,TERRA_METEO,t+1,train,9.30611739073827,1108,1.5331,3.3203,0.9628,331,1.581,777,1.5127
RF,TERRA_METEO,t+2,train,9.30611739073827,1108,2.4627,4.4774,0.932,331,2.251,777,2.5529
RF,TERRA_METEO,t+3,train,9.30611739073827,1108,3.1918,5.1631,0.9091,331,2.6571,777,3.4197
RF,TERRA_METEO,t+4,train,9.30611739073827,1108,3.7414,5.7133,0.8881,331,2.9948,777,4.0594
RF,TERRA_METEO,t+5,train,9.30611739073827,1108,4.1891,6.1484,0.87,331,3.32,777,4.5594
RF,TERRA_METEO,t+6,train,9.30611739073827,1108,4.6059,6.6255,0.8486,331,3.6525,777,5.0121
RF,TERRA_METEO,t+7,train,9.30611739073827,1108,4.9817,7.0756,0.8268,331,4.0213,777,5.3909
RF,TERRA_METEO,ALL,train,9.30611739073827,7756,3.5294,5.6332,0.8915,2317,2.9254,5439,3.7867
RF,TERRA_METEO,t+1,val,9.30611739073827,135,1.1203,2.6269,0.9587,37,1.6356,98,0.9257
RF,TERRA_METEO,t+2,val,9.30611739073827,135,2.0089,3.7499,0.9148,37,2.5044,98,1.8218
RF,TERRA_METEO,t+3,val,9.30611739073827,135,2.5277,3.8791,0.9081,37,2.5091,98,2.5347
RF,TERRA_METEO,t+4,val,9.30611739073827,135,2.9232,4.0897,0.8967,37,2.5195,98,3.0756
RF,TERRA_METEO,t+5,val,9.30611739073827,135,3.4118,4.5498,0.8711,37,2.8632,98,3.619
RF,TERRA_METEO,t+6,val,9.30611739073827,135,3.9388,5.1716,0.8319,37,3.3804,98,4.1496
RF,TERRA_METEO,t+7,val,9.30611739073827,135,4.5516,6.0656,0.7757,37,3.9691,98,4.7714
RF,TERRA_METEO,ALL,val,9.30611739073827,945,2.926,4.4235,0.8805,259,2.7688,686,2.9854
RF,TERRA_METEO,t+1,test,9.30611739073827,144,1.6224,3.8891,0.9126,35,3.4931,109,1.0217
RF,TERRA_METEO,t+2,test,9.30611739073827,144,2.6007,4.9437,0.8538,35,3.6438,109,2.2658
RF,TERRA_METEO,t+3,test,9.30611739073827,144,3.4379,5.7161,0.7987,35,4.4033,109,3.1279
RF,TERRA_METEO,t+4,test,9.30611739073827,144,3.9394,6.2743,0.7537,35,4.8281,109,3.654
RF,TERRA_METEO,t+5,test,9.30611739073827,144,4.5015,6.7282,0.7162,35,6.3158,109,3.919
RF,TERRA_METEO,t+6,test,9.30611739073827,144,5.0147,7.3376,0.6669,35,6.1549,109,4.6486
RF,TERRA_METEO,t+7,test,9.30611739073827,144,5.9177,8.1797,0.5996,35,6.773,109,5.6431
RF,TERRA_METEO,ALL,test,9.30611739073827,1008,3.862,6.2976,0.7589,245,5.0874,763,3.4686
MLP,TERRA_METEO,t+1,train,8.459374472258007,1108,1.6564,3.7974,0.9514,331,1.8289,777,1.583
MLP,TERRA_METEO,t+2,train,8.459374472258007,1108,2.7914,5.3652,0.9024,331,2.8069,777,2.7848
MLP,TERRA_METEO,t+3,train,8.459374472258007,1108,3.689,6.2726,0.8658,331,3.3281,777,3.8427
MLP,TERRA_METEO,t+4,train,8.459374472258007,1108,4.4147,7.0319,0.8305,331,3.7902,777,4.6808
MLP,TERRA_METEO,t+5,train,8.459374472258007,1108,5.0062,7.609,0.8009,331,4.1738,777,5.3608
MLP,TERRA_METEO,t+6,train,8.459374472258007,1108,5.3695,8.0363,0.7773,331,4.419,777,5.7744
MLP,TERRA_METEO,t+7,train,8.459374472258007,1108,5.7165,8.3715,0.7575,331,4.8112,777,6.1021
MLP,TERRA_METEO,ALL,train,8.459374472258007,7756,4.0919,6.8092,0.8414,2317,3.594,5439,4.3041
MLP,TERRA_METEO,t+1,val,8.459374472258007,135,1.1456,2.7565,0.9545,37,1.6572,98,0.9525
MLP,TERRA_METEO,t+2,val,8.459374472258007,135,2.0175,3.9197,0.9069,37,2.4932,98,1.8379
MLP,TERRA_METEO,t+3,val,8.459374472258007,135,2.4631,3.9781,0.9034,37,2.4508,98,2.4677
MLP,TERRA_METEO,t+4,val,8.459374472258007,135,2.7935,4.0764,0.8973,37,2.3792,98,2.95
MLP,TERRA_METEO,t+5,val,8.459374472258007,135,3.2535,4.4572,0.8763,37,2.6847,98,3.4683
MLP,TERRA_METEO,t+6,val,8.459374472258007,135,3.6339,4.9563,0.8456,37,3.0352,98,3.8599
MLP,TERRA_METEO,t+7,val,8.459374472258007,135,4.2376,5.767,0.7973,37,3.5939,98,4.4807
MLP,TERRA_METEO,ALL,val,8.459374472258007,945,2.7921,4.3605,0.8839,259,2.6135,686,2.8596
MLP,TERRA_METEO,t+1,test,8.459374472258007,144,1.765,3.9688,0.909,35,3.8066,109,1.1094
MLP,TERRA_METEO,t+2,test,8.459374472258007,144,2.8368,5.0998,0.8445,35,4.2697,109,2.3767
MLP,TERRA_METEO,t+3,test,8.459374472258007,144,3.5307,5.8003,0.7927,35,4.7227,109,3.1479
MLP,TERRA_METEO,t+4,test,8.459374472258007,144,3.9944,6.2419,0.7562,35,5.1007,109,3.6392
MLP,TERRA_METEO,t+5,test,8.459374472258007,144,4.4434,6.6297,0.7244,35,6.156,109,3.8935
MLP,TERRA_METEO,t+6,test,8.459374472258007,144,4.9738,7.3779,0.6633,35,5.9518,109,4.6598
MLP,TERRA_METEO,t+7,test,8.459374472258007,144,5.4749,7.8104,0.6349,35,6.0087,109,5.3035
MLP,TERRA_METEO,ALL,test,8.459374472258007,1008,3.8599,6.2536,0.7623,245,5.1452,763,3.4472
LSTM,TERRA_METEO,t+1,train,3.0,746,0.9992,2.4706,0.9788,236,1.2386,510,0.8884
LSTM,TERRA_METEO,t+2,train,3.0,746,1.5268,3.3634,0.9605,236,1.4689,510,1.5536
LSTM,TERRA_METEO,t+3,train,3.0,746,1.8751,3.6457,0.9533,236,1.6098,510,1.9979
LSTM,TERRA_METEO,t+4,train,3.0,746,2.075,3.6783,0.9522,236,1.6906,510,2.2529
LSTM,TERRA_METEO,t+5,train,3.0,746,2.2474,3.7857,0.949,236,1.8146,510,2.4478
LSTM,TERRA_METEO,t+6,train,3.0,746,2.4705,4.0477,0.9414,236,1.9768,510,2.699
LSTM,TERRA_METEO,t+7,train,3.0,746,2.8509,4.4968,0.9273,236,2.4339,510,3.0439
LSTM,TERRA_METEO,ALL,train,3.0,5222,2.0064,3.6873,0.952,1652,1.7476,3570,2.1262
LSTM,TERRA_METEO,t+1,val,3.0,129,1.0913,2.7762,0.946,34,1.5681,95,0.9206
LSTM,TERRA_METEO,t+2,val,3.0,129,2.0289,3.9642,0.8887,34,2.6848,95,1.7941
LSTM,TERRA_METEO,t+3,val,3.0,129,2.5506,3.9255,0.8903,34,2.8592,95,2.4402
LSTM,TERRA_METEO,t+4,val,3.0,129,2.859,4.0972,0.8799,34,2.5953,95,2.9534
LSTM,TERRA_METEO,t+5,val,3.0,129,3.1261,4.4405,0.8583,34,2.6658,95,3.2908
LSTM,TERRA_METEO,t+6,val,3.0,129,3.3876,4.9531,0.8242,34,3.2118,95,3.4506
LSTM,TERRA_METEO,t+7,val,3.0,129,3.7725,5.5266,0.7928,34,3.8564,95,3.7425
LSTM,TERRA_METEO,ALL,val,3.0,903,2.688,4.3163,0.8689,238,2.7774,665,2.656
LSTM,TERRA_METEO,t+1,test,3.0,143,1.874,3.9085,0.9107,34,3.6723,109,1.3131
LSTM,TERRA_METEO,t+2,test,3.0,143,3.1044,5.0829,0.8435,34,4.0336,109,2.8145
LSTM,TERRA_METEO,t+3,test,3.0,143,4.0165,6.135,0.7654,34,4.5457,109,3.8514
LSTM,TERRA_METEO,t+4,test,3.0,143,5.0964,7.3657,0.6571,34,5.4675,109,4.9806
LSTM,TERRA_METEO,t+5,test,3.0,143,5.5291,7.838,0.6122,34,6.9171,109,5.0962
LSTM,TERRA_METEO,t+6,test,3.0,143,6.0451,8.3202,0.5709,34,6.6945,109,5.8426
LSTM,TERRA_METEO,t+7,test,3.0,143,6.5942,8.6814,0.5492,34,6.9905,109,6.4705
LSTM,TERRA_METEO,ALL,test,3.0,1001,4.6085,6.9594,0.7033,238,5.4745,763,4.3384
Ridge,ACQUA_METEO,t+1,train,1.2209559163171944,1108,1.7571,3.2929,0.9634,331,1.8357,777,1.7236
Ridge,ACQUA_METEO,t+2,train,1.2209559163171944,1108,2.7763,4.6828,0.9257,331,2.8014,777,2.7656
Ridge,ACQUA_METEO,t+3,train,1.2209559163171944,1108,3.5361,5.5013,0.8968,331,3.3595,777,3.6114
Ridge,ACQUA_METEO,t+4,train,1.2209559163171944,1108,4.1267,6.1256,0.8714,331,3.7319,777,4.2948
Ridge,ACQUA_METEO,t+5,train,1.2209559163171944,1108,4.5745,6.5835,0.8509,331,4.0805,777,4.7849
Ridge,ACQUA_METEO,t+6,train,1.2209559163171944,1108,4.9023,7.0024,0.8309,331,4.3717,777,5.1284
Ridge,ACQUA_METEO,t+7,train,1.2209559163171944,1108,5.1944,7.314,0.8149,331,4.737,777,5.3892
Ridge,ACQUA_METEO,ALL,train,1.2209559163171944,7756,3.8382,5.9333,0.8796,2317,3.5597,5439,3.9568
