model,feature_set,horizon,split,MAE,RMSE,R2,r,Bias,MAPE,sMAPE,WAPE,nMAE,nRMSE,range_y,n,NLL,mean_epistemic_std,mean_aleatoric_std,mean_total_std,pit_ks_stat,pit_ks_pvalue,coverage_50,sharpness_50,coverage_68,sharpness_68,coverage_80,sharpness_80,coverage_90,sharpness_90,coverage_95,sharpness_95,coverage_99,sharpness_99
MLP-BayesianVI-Residual-Optuna,ACQUA,t+1,train,1.4466,3.3044,0.9632,0.9814,0.0084,3.21,3.17,2.84,0.018,0.0412,80.2128,1108,1.7958,0.2323,2.221,2.2407,0.0653,0.0001,0.6074,3.0227,0.7536,4.4566,0.8664,5.7432,0.9323,7.3713,0.9612,8.7835,0.9792,11.5435
MLP-BayesianVI-Residual-Optuna,ACQUA,t+2,train,2.4208,4.5576,0.9296,0.9642,-0.0249,5.34,5.2,4.76,0.0302,0.0568,80.2128,1108,2.3028,0.3569,3.1142,3.1452,0.0316,0.2153,0.537,4.2428,0.7112,6.2555,0.8249,8.0614,0.9097,10.3467,0.9531,12.3288,0.9819,16.2028
MLP-BayesianVI-Residual-Optuna,ACQUA,t+3,train,3.1196,5.356,0.9022,0.9498,-0.0637,6.83,6.65,6.15,0.0389,0.0668,80.2128,1108,2.5786,0.4537,3.8469,3.8866,0.0307,0.2438,0.5334,5.2429,0.7022,7.7301,0.8123,9.9617,0.9043,12.7857,0.9468,15.2351,0.9801,20.0224
MLP-BayesianVI-Residual-Optuna,ACQUA,t+4,train,3.6293,5.9492,0.8787,0.9375,-0.2186,7.94,7.75,7.17,0.0452,0.0742,80.2128,1108,2.7423,0.5154,4.4987,4.5428,0.0403,0.0529,0.5199,6.1281,0.7103,9.0352,0.833,11.6436,0.9025,14.9444,0.9504,17.8073,0.9829,23.4028
MLP-BayesianVI-Residual-Optuna,ACQUA,t+5,train,4.0716,6.467,0.8562,0.9258,-0.4701,8.95,8.79,8.07,0.0508,0.0806,80.2128,1108,2.8582,0.5897,5.0283,5.079,0.0398,0.0586,0.5343,6.8514,0.7076,10.1016,0.8267,13.0179,0.8989,16.7083,0.9567,19.9092,0.9801,26.1651
MLP-BayesianVI-Residual-Optuna,ACQUA,t+6,train,4.4625,6.8787,0.8368,0.9148,-0.1139,10.13,9.72,8.86,0.0556,0.0858,80.2128,1108,2.983,0.7087,5.7918,5.8552,0.0346,0.137,0.5343,7.8985,0.7229,11.6454,0.8384,15.0074,0.9125,19.2618,0.954,22.9518,0.9838,30.1638
MLP-BayesianVI-Residual-Optuna,ACQUA,t+7,train,4.8292,7.2784,0.8167,0.9038,-0.029,11.13,10.6,9.61,0.0602,0.0907,80.2128,1108,3.0968,0.8112,6.4351,6.5073,0.0449,0.022,0.5361,8.7783,0.7202,12.9426,0.8366,16.679,0.9143,21.4073,0.9558,25.5083,0.9892,33.5236
MLP-BayesianVI-Residual-Optuna,ACQUA,ALL,train,3.4256,5.8295,0.8838,0.9402,-0.1302,7.65,7.41,6.77,0.0427,0.0727,80.2128,7756,2.6225,0.524,4.4194,4.4652,0.0314,0.0,0.5432,6.0235,0.7183,8.881,0.8341,11.4449,0.9106,14.6894,0.954,17.5034,0.9825,23.0034
MLP-BayesianVI-Residual-Optuna,ACQUA,t+1,val,1.2716,2.5023,0.9661,0.9829,0.031,2.64,2.64,2.49,0.023,0.0453,55.2461,141,1.9476,0.213,2.033,2.0489,0.112,0.0536,0.7021,2.7639,0.8014,4.075,0.8652,5.2515,0.9149,6.7402,0.9291,8.0315,0.9716,10.5551
MLP-BayesianVI-Residual-Optuna,ACQUA,t+2,val,2.2323,3.957,0.9147,0.9569,-0.4104,4.68,4.66,4.41,0.0404,0.0716,55.2959,141,2.4188,0.2996,2.9637,2.9879,0.147,0.004,0.6596,4.0306,0.7447,5.9426,0.844,7.6582,0.9007,9.8292,0.9291,11.7122,0.9645,15.3924
MLP-BayesianVI-Residual-Optuna,ACQUA,t+3,val,2.7259,4.2033,0.9029,0.9508,-0.4159,5.86,5.75,5.45,0.0493,0.076,55.3119,141,2.6502,0.3565,4.0185,4.0448,0.1259,0.0209,0.6028,5.4564,0.7589,8.0449,0.8511,10.3674,0.9149,13.3064,0.9645,15.8555,0.9716,20.8377
MLP-BayesianVI-Residual-Optuna,ACQUA,t+4,val,3.1274,4.5458,0.8848,0.9413,-0.469,6.74,6.61,6.33,0.0593,0.0862,52.7404,141,2.8113,0.4053,4.7544,4.7826,0.1323,0.013,0.5887,6.4516,0.7376,9.5122,0.8652,12.2583,0.9291,15.7333,0.9645,18.7474,0.9787,24.6383
MLP-BayesianVI-Residual-Optuna,ACQUA,t+5,val,3.7633,5.1058,0.8529,0.9243,-0.5115,8.13,7.99,7.69,0.0736,0.0998,51.1448,141,2.9904,0.4747,5.3657,5.3956,0.1038,0.0894,0.5603,7.2786,0.7021,10.7315,0.8014,13.8296,0.9433,17.7501,0.9574,21.1505,0.9858,27.7965
MLP-BayesianVI-Residual-Optuna,ACQUA,t+6,val,4.2942,5.7125,0.8134,0.9021,-0.1263,9.57,9.21,8.81,0.0839,0.1117,51.1564,141,3.1178,0.6498,6.1083,6.1607,0.0675,0.5194,0.5461,8.3107,0.695,12.2531,0.8511,15.7905,0.922,20.2669,0.9504,24.1495,1.0,31.7378
MLP-BayesianVI-Residual-Optuna,ACQUA,t+7,val,4.8607,6.3828,0.7712,0.8788,-0.2731,10.76,10.35,9.99,0.0928,0.1218,52.3881,141,3.2614,0.7738,6.826,6.8944,0.0889,0.2023,0.5177,9.3004,0.7305,13.7124,0.844,17.6711,0.9007,22.6806,0.9504,27.0256,0.9787,35.5177
MLP-BayesianVI-Residual-Optuna,ACQUA,ALL,val,3.1822,4.7763,0.8738,0.9351,-0.3107,6.91,6.74,6.41,0.0573,0.086,55.5171,987,2.7425,0.4533,4.5814,4.6164,0.089,0.0,0.5968,6.2275,0.7386,9.1817,0.846,11.8324,0.9179,15.1867,0.9493,18.096,0.9787,23.7822
MLP-BayesianVI-Residual-Optuna,ACQUA,t+1,test,2.2899,4.1695,0.8913,0.945,0.4856,4.85,4.77,4.73,0.0437,0.0795,52.4191,161,11.1107,0.2962,3.4633,3.4934,0.1024,0.0637,0.5839,4.7126,0.6957,6.9481,0.7578,8.954,0.8137,11.4924,0.8634,13.694,0.8758,17.997
MLP-BayesianVI-Residual-Optuna,ACQUA,t+2,test,3.7605,5.915,0.7751,0.8859,0.8869,8.31,7.83,7.83,0.0717,0.1127,52.4615,161,7.7633,0.4602,4.2825,4.3307,0.0923,0.1205,0.5528,5.842,0.6646,8.6134,0.7329,11.1,0.7702,14.2467,0.8323,16.976,0.8509,22.3103
MLP-BayesianVI-Residual-Optuna,ACQUA,t+3,test,4.434,6.6861,0.7057,0.8489,0.9907,10.01,9.29,9.29,0.0845,0.1274,52.4615,161,8.0355,0.5842,5.0598,5.1212,0.0718,0.3608,0.5839,6.9084,0.6894,10.1856,0.7702,13.1261,0.8137,16.8472,0.8261,20.0746,0.8696,26.3825
MLP-BayesianVI-Residual-Optuna,ACQUA,t+4,test,4.6133,6.8421,0.6879,0.8367,0.7652,10.53,9.8,9.72,0.0879,0.1304,52.4615,161,7.7782,0.6503,5.9087,5.9761,0.0755,0.3027,0.559,8.0616,0.7391,11.886,0.7702,15.3174,0.8199,19.6596,0.8447,23.4259,0.9068,30.7868
MLP-BayesianVI-Residual-Optuna,ACQUA,t+5,test,4.7157,6.3941,0.7274,0.855,0.4207,10.78,10.19,9.96,0.0899,0.1219,52.4615,161,7.4723,0.7253,6.6007,6.6702,0.075,0.3097,0.5839,8.998,0.7081,13.2665,0.7826,17.0965,0.8385,21.9431,0.8571,26.1469,0.9193,34.3628
MLP-BayesianVI-Residual-Optuna,ACQUA,t+6,test,5.532,7.5236,0.6291,0.8016,0.8815,12.42,11.69,11.67,0.1054,0.1434,52.4615,161,6.3491,0.8902,7.6274,7.7159,0.1027,0.0625,0.6335,10.4086,0.7143,15.3463,0.7516,19.7767,0.8261,25.3831,0.8696,30.2458,0.8882,39.7497
MLP-BayesianVI-Residual-Optuna,ACQUA,t+7,test,6.6527,9.0453,0.4807,0.7199,1.297,15.76,14.37,14.17,0.109,0.1482,61.0471,161,5.8273,1.0103,8.4148,8.5174,0.0812,0.2267,0.5652,11.4898,0.677,16.9404,0.7453,21.831,0.8261,28.0197,0.8571,33.3876,0.8882,43.8787
MLP-BayesianVI-Residual-Optuna,ACQUA,ALL,test,4.5711,6.7949,0.7005,0.8434,0.8182,10.38,9.71,9.6,0.0721,0.1072,63.3612,1127,7.7623,0.6596,5.9081,5.975,0.0684,0.0001,0.5803,8.0601,0.6983,11.8838,0.7587,15.3145,0.8154,19.656,0.85,23.4215,0.8855,30.7811
MLP-BayesianVI-Residual-Optuna,TERRA,t+1,train,2.1759,12.7027,0.4558,0.7985,0.8401,4.67,3.98,4.27,0.0271,0.1584,80.2128,1108,2.0764,0.3658,3.4005,3.425,0.2176,0.0,0.824,4.6203,0.9025,6.8121,0.9386,8.7787,0.9585,11.2673,0.9738,13.4258,0.9883,17.6445
MLP-BayesianVI-Residual-Optuna,TERRA,t+2,train,2.89,9.3678,0.7025,0.8675,0.6377,6.25,5.82,5.68,0.036,0.1168,80.2128,1108,2.4437,0.5034,4.7365,4.7702,0.1528,0.0,0.7347,6.435,0.87,9.4876,0.926,12.2266,0.963,15.6927,0.9774,18.699,0.9919,24.5746
MLP-BayesianVI-Residual-Optuna,TERRA,t+3,train,3.7499,14.8013,0.2527,0.7307,0.787,8.08,7.16,7.39,0.0467,0.1845,80.2128,1108,2.6313,0.6168,5.5343,5.5781,0.1006,0.0,0.6697,7.5247,0.833,11.0943,0.9179,14.2972,0.9594,18.3502,0.9765,21.8656,0.991,28.7363
MLP-BayesianVI-Residual-Optuna,TERRA,t+4,train,4.5266,24.5616,-1.0682,0.5427,1.058,9.58,7.91,8.95,0.0564,0.3062,80.2128,1108,2.7519,0.7789,6.097,6.158,0.1005,0.0,0.6489,8.307,0.8339,12.2477,0.9106,15.7835,0.9594,20.2579,0.9783,24.1388,0.9946,31.7238
MLP-BayesianVI-Residual-Optuna,TERRA,t+5,train,4.2638,12.9112,0.4266,0.7618,0.3861,9.28,8.37,8.45,0.0532,0.161,80.2128,1108,2.8368,0.8377,6.6252,6.6908,0.0886,0.0,0.6534,9.0257,0.8204,13.3074,0.9215,17.1491,0.9621,22.0107,0.9792,26.2273,0.9955,34.4685
MLP-BayesianVI-Residual-Optuna,TERRA,t+6,train,5.0575,25.3198,-1.2112,0.5186,0.806,10.63,8.81,10.04,0.0631,0.3157,80.2128,1108,2.9192,0.9303,6.8314,6.9089,0.1011,0.0,0.6426,9.32,0.8204,13.7412,0.9161,17.7083,0.9549,22.7283,0.9774,27.0824,0.9973,35.5924
MLP-BayesianVI-Residual-Optuna,TERRA,t+7,train,5.1407,20.1335,-0.4026,0.5974,0.2282,10.97,9.49,10.23,0.0641,0.251,80.2128,1108,2.9962,0.9492,7.0845,7.163,0.1048,0.0,0.6101,9.6628,0.7879,14.2466,0.8827,18.3595,0.9404,23.5642,0.9621,28.0785,0.9982,36.9014
MLP-BayesianVI-Residual-Optuna,TERRA,ALL,train,3.9721,18.0658,-0.1164,0.6572,0.6776,8.5,7.36,7.85,0.0495,0.2252,80.2128,7756,2.6651,0.7117,5.7585,5.8134,0.1061,0.0,0.6833,7.8422,0.8383,11.5624,0.9162,14.9004,0.9568,19.1245,0.975,22.7882,0.9938,29.9488
MLP-BayesianVI-Residual-Optuna,TERRA,t+1,val,1.2547,2.791,0.9578,0.9788,0.2367,2.59,2.63,2.46,0.0227,0.0505,55.2461,141,2.1358,0.2734,2.5019,2.5187,0.2495,0.0,0.8865,3.3977,0.9362,5.0095,0.9645,6.4557,0.9716,8.2858,0.9716,9.8731,0.9787,12.9755
MLP-BayesianVI-Residual-Optuna,TERRA,t+2,val,2.089,3.796,0.9215,0.9601,0.0344,4.24,4.32,4.13,0.0378,0.0686,55.2959,141,2.5227,0.4125,3.5543,3.5828,0.1975,0.0,0.7872,4.8332,0.9078,7.126,0.9362,9.1832,0.9504,11.7865,0.9504,14.0445,0.9574,18.4576
MLP-BayesianVI-Residual-Optuna,TERRA,t+3,val,2.5025,3.7406,0.9231,0.9608,-0.065,5.2,5.2,5.01,0.0452,0.0676,55.3119,141,2.6579,0.5139,4.2356,4.2732,0.1872,0.0001,0.7376,5.7645,0.8723,8.4991,0.9078,10.9528,0.9433,14.0577,0.9574,16.7508,0.9787,22.0143
MLP-BayesianVI-Residual-Optuna,TERRA,t+4,val,2.7364,3.6667,0.925,0.9619,-0.1952,5.72,5.68,5.54,0.0519,0.0695,52.7404,141,2.7067,0.6408,4.6461,4.6985,0.1755,0.0003,0.6879,6.3382,0.8511,9.3449,0.922,12.0427,0.9645,15.4567,0.9787,18.4178,0.9929,24.2051
MLP-BayesianVI-Residual-Optuna,TERRA,t+5,val,2.8965,3.7446,0.9209,0.9601,-0.3059,6.04,6.01,5.92,0.0566,0.0732,51.1448,141,2.7894,0.6612,5.2486,5.2966,0.1837,0.0001,0.6809,7.1451,0.8369,10.5346,0.9149,13.5758,0.9574,17.4244,0.9858,20.7624,0.9929,27.2865
MLP-BayesianVI-Residual-Optuna,TERRA,t+6,val,3.3785,4.4444,0.8871,0.9429,-0.5843,6.86,6.85,6.93,0.066,0.0869,51.1564,141,2.9152,0.8077,5.4868,5.5579,0.157,0.0017,0.6596,7.4975,0.766,11.0542,0.8936,14.2454,0.9574,18.2838,0.9858,21.7865,0.9929,28.6323
MLP-BayesianVI-Residual-Optuna,TERRA,t+7,val,3.9196,5.2646,0.8444,0.9236,-1.2461,7.77,7.88,8.06,0.0748,0.1005,52.3881,141,3.1088,0.8345,5.7946,5.8663,0.1739,0.0003,0.5957,7.9135,0.7376,11.6675,0.8085,15.0358,0.922,19.2983,0.9574,22.9953,0.9787,30.2209
MLP-BayesianVI-Residual-Optuna,TERRA,ALL,val,2.6825,3.9844,0.9121,0.9553,-0.3036,5.49,5.51,5.41,0.0483,0.0718,55.5171,987,2.6909,0.592,4.4954,4.542,0.171,0.0,0.7194,6.1271,0.844,9.0337,0.9068,11.6416,0.9524,14.9419,0.9696,17.8043,0.9818,23.3989
MLP-BayesianVI-Residual-Optuna,TERRA,t+1,test,1.7714,3.7304,0.913,0.9568,0.5154,3.62,3.68,3.66,0.0338,0.0712,52.4191,161,2.9659,0.2902,2.9836,3.0006,0.3035,0.0,0.8261,4.0478,0.8882,5.968,0.913,7.6909,0.9317,9.8711,0.9565,11.7622,0.9689,15.4581
MLP-BayesianVI-Residual-Optuna,TERRA,t+2,test,2.6797,4.7156,0.8571,0.9288,0.6451,5.56,5.62,5.58,0.0511,0.0899,52.4615,161,3.2776,0.4333,4.3623,4.3881,0.2384,0.0,0.7764,5.9195,0.882,8.7276,0.913,11.2473,0.9255,14.4357,0.9503,17.2012,0.9689,22.6062
MLP-BayesianVI-Residual-Optuna,TERRA,t+3,test,3.4124,5.4279,0.806,0.902,0.6691,7.33,7.35,7.15,0.065,0.1035,52.4615,161,3.4792,0.5325,5.0914,5.1276,0.1806,0.0,0.7205,6.917,0.8323,10.1983,0.9006,13.1425,0.9379,16.8682,0.9379,20.0997,0.9689,26.4155
MLP-BayesianVI-Residual-Optuna,TERRA,t+4,test,3.8786,6.006,0.7595,0.8771,0.4536,8.43,8.46,8.17,0.0739,0.1145,52.4615,161,3.566,0.6603,5.4661,5.5163,0.1396,0.0034,0.7081,7.4414,0.8385,10.9714,0.8882,14.1388,0.9193,18.147,0.9317,21.6235,0.9627,28.4181
MLP-BayesianVI-Residual-Optuna,TERRA,t+5,test,4.1969,6.3788,0.7287,0.8575,-0.0446,9.06,9.14,8.87,0.08,0.1216,52.4615,161,3.7079,0.7271,6.323,6.3737,0.1178,0.021,0.7143,8.598,0.7888,12.6767,0.8696,16.3364,0.9193,20.9675,0.9255,24.9843,0.9565,32.835
MLP-BayesianVI-Residual-Optuna,TERRA,t+6,test,4.8065,6.8461,0.6929,0.8409,-0.2743,10.55,10.64,10.14,0.0916,0.1305,52.4615,161,3.6746,0.8006,6.2778,6.3434,0.1212,0.0161,0.6273,8.5571,0.7764,12.6165,0.8447,16.2588,0.8944,20.868,0.9317,24.8657,0.9627,32.6791
MLP-BayesianVI-Residual-Optuna,TERRA,t+7,test,5.4815,7.6364,0.6299,0.8046,-0.3723,12.73,12.52,11.68,0.0898,0.1251,61.0471,161,3.8833,0.8448,6.5896,6.6565,0.1095,0.039,0.5652,8.9795,0.7391,13.2392,0.8012,17.0613,0.8634,21.8979,0.9068,26.093,0.9317,34.292
MLP-BayesianVI-Residual-Optuna,TERRA,ALL,test,3.7467,5.9469,0.7706,0.8819,0.2274,8.18,8.2,7.87,0.0591,0.0939,63.3612,1127,3.5078,0.6127,5.2991,5.3437,0.1099,0.0,0.7054,7.2086,0.8208,10.6283,0.8758,13.6966,0.913,17.5794,0.9343,20.9471,0.9601,27.5292
MLP-BayesianVI-Residual-Optuna,METEO,t+1,train,1.3979,3.2648,0.9641,0.9819,-0.1324,3.02,3.04,2.74,0.0174,0.0407,80.2128,1108,1.7168,0.1559,2.1808,2.1912,0.0755,0.0,0.6056,2.9559,0.7473,4.3581,0.843,5.6162,0.9224,7.2084,0.9594,8.5893,0.9847,11.2883
MLP-BayesianVI-Residual-Optuna,METEO,t+2,train,2.3394,4.4508,0.9328,0.9659,0.1532,5.22,5.1,4.6,0.0292,0.0555,80.2128,1108,2.2074,0.2673,3.4842,3.4993,0.0828,0.0,0.5966,4.7205,0.7626,6.9598,0.8475,8.969,0.9278,11.5116,0.9729,13.7169,0.991,18.0271
MLP-BayesianVI-Residual-Optuna,METEO,t+3,train,3.0788,5.157,0.9093,0.9536,0.1371,6.97,6.7,6.07,0.0384,0.0643,80.2128,1108,2.5083,0.3425,4.1785,4.1966,0.0327,0.1837,0.5487,5.6612,0.7292,8.3467,0.833,10.7564,0.9296,13.8057,0.9612,16.4505,0.9892,21.6196
MLP-BayesianVI-Residual-Optuna,METEO,t+4,train,3.5279,5.6103,0.8921,0.9447,0.3383,8.08,7.66,6.97,0.044,0.0699,80.2128,1108,2.689,0.4301,4.9078,4.932,0.061,0.0005,0.5641,6.6531,0.7419,9.8093,0.8511,12.6411,0.9359,16.2247,0.963,19.3329,0.9892,25.4078
MLP-BayesianVI-Residual-Optuna,METEO,t+5,train,3.9376,6.0329,0.8748,0.9353,-0.0673,8.93,8.55,7.8,0.0491,0.0752,80.2128,1108,2.8232,0.4691,5.13,5.1571,0.0419,0.0396,0.5415,6.9569,0.7031,10.2571,0.8069,13.2182,0.9152,16.9654,0.9603,20.2156,0.991,26.5678
MLP-BayesianVI-Residual-Optuna,METEO,t+6,train,4.2625,6.4221,0.8577,0.9262,0.1381,9.86,9.36,8.46,0.0531,0.0801,80.2128,1108,2.9231,0.5317,5.6276,5.6591,0.0454,0.0199,0.5325,7.634,0.7085,11.2554,0.8303,14.5048,0.9116,18.6166,0.9567,22.1831,0.9901,29.1535
MLP-BayesianVI-Residual-Optuna,METEO,t+7,train,4.6006,6.8302,0.8386,0.9158,-0.1441,10.66,10.09,9.16,0.0574,0.0852,80.2128,1108,3.0525,0.5786,6.1212,6.1557,0.0674,0.0001,0.5415,8.304,0.7076,12.2432,0.8177,15.7778,0.9161,20.2505,0.9621,24.13,0.9865,31.7122
MLP-BayesianVI-Residual-Optuna,METEO,ALL,train,3.3064,5.514,0.896,0.9466,0.0604,7.54,7.22,6.53,0.0412,0.0687,80.2128,7756,2.56,0.3964,4.5186,4.5416,0.0381,0.0,0.5615,6.1265,0.7286,9.0328,0.8328,11.6405,0.9226,14.9404,0.9622,17.8026,0.9888,23.3966
MLP-BayesianVI-Residual-Optuna,METEO,t+1,val,1.1222,2.2219,0.9733,0.9866,-0.1608,2.19,2.21,2.2,0.0203,0.0402,55.2461,141,1.7729,0.1355,1.7771,1.7838,0.1419,0.0061,0.6454,2.4063,0.7447,3.5478,0.8227,4.572,0.9149,5.8681,0.9504,6.9923,0.9858,9.1894
MLP-BayesianVI-Residual-Optuna,METEO,t+2,val,2.0996,3.605,0.9292,0.964,-0.1533,4.39,4.31,4.15,0.038,0.0652,55.2959,141,2.4017,0.2156,3.0028,3.0123,0.1246,0.0228,0.6099,4.0635,0.7234,5.9911,0.8156,7.7207,0.8865,9.9094,0.9362,11.8078,0.9787,15.5181
MLP-BayesianVI-Residual-Optuna,METEO,t+3,val,2.749,4.3248,0.8972,0.9475,-0.3032,6.18,5.91,5.5,0.0497,0.0782,55.3119,141,2.6712,0.2906,3.9127,3.9261,0.1483,0.0036,0.5674,5.2962,0.7589,7.8086,0.844,10.0629,0.922,12.9156,0.9433,15.3899,0.9716,20.2257
MLP-BayesianVI-Residual-Optuna,METEO,t+4,val,3.1464,4.8937,0.8665,0.931,-0.1849,7.31,6.85,6.37,0.0597,0.0928,52.7404,141,2.8096,0.3582,4.8251,4.8417,0.1505,0.003,0.6099,6.5314,0.766,9.6298,0.8652,12.4098,0.9362,15.9278,0.9645,18.9792,0.9716,24.9428
MLP-BayesianVI-Residual-Optuna,METEO,t+5,val,3.6515,5.3066,0.8411,0.918,-0.495,8.47,8.0,7.46,0.0714,0.1038,51.1448,141,2.9077,0.396,5.2355,5.2539,0.1453,0.0046,0.5887,7.0874,0.7589,10.4495,0.8723,13.4662,0.9149,17.2837,0.9433,20.5948,0.9787,27.0662
MLP-BayesianVI-Residual-Optuna,METEO,t+6,val,4.2442,5.9374,0.7985,0.8949,-0.6295,9.87,9.33,8.71,0.083,0.1161,51.1564,141,3.0752,0.4635,5.8561,5.878,0.1229,0.0258,0.5461,7.9293,0.7376,11.6908,0.8652,15.0659,0.9078,19.3368,0.9362,23.0413,0.9787,30.2814
MLP-BayesianVI-Residual-Optuna,METEO,t+7,val,4.8585,6.8426,0.7371,0.8621,-1.0439,11.09,10.5,9.99,0.0927,0.1306,52.3881,141,3.2261,0.4764,6.5469,6.5676,0.1341,0.0114,0.5177,8.8595,0.773,13.0623,0.844,16.8333,0.8865,21.6053,0.9362,25.7444,0.9787,33.8338
MLP-BayesianVI-Residual-Optuna,METEO,ALL,val,3.1245,4.9399,0.865,0.9306,-0.4244,7.07,6.73,6.3,0.0563,0.089,55.5171,987,2.6949,0.3337,4.4509,4.4662,0.1259,0.0,0.5836,6.0248,0.7518,8.8828,0.847,11.4473,0.9098,14.6924,0.9443,17.5071,0.9777,23.0082
MLP-BayesianVI-Residual-Optuna,METEO,t+1,test,1.7297,3.8203,0.9088,0.9536,-0.0721,3.42,3.51,3.57,0.033,0.0729,52.4191,161,5.7281,0.1748,3.1744,3.1819,0.1452,0.002,0.6832,4.2924,0.7764,6.3286,0.8323,8.1556,0.882,10.4677,0.913,12.473,0.9379,16.3923
MLP-BayesianVI-Residual-Optuna,METEO,t+2,test,3.2295,5.5053,0.8052,0.9005,0.591,6.9,6.76,6.72,0.0616,0.1049,52.4615,161,4.0096,0.3168,4.6474,4.6608,0.1047,0.0545,0.6398,6.2873,0.7578,9.2699,0.8075,11.946,0.882,15.3325,0.913,18.2699,0.9317,24.0107
MLP-BayesianVI-Residual-Optuna,METEO,t+3,test,4.4711,6.8136,0.6944,0.8421,0.57,9.83,9.47,9.37,0.0852,0.1299,52.4615,161,3.7085,0.4062,5.3574,5.376,0.0408,0.9419,0.5528,7.2521,0.7143,10.6923,0.795,13.7792,0.8571,17.6854,0.8944,21.0734,0.9441,27.6951
MLP-BayesianVI-Residual-Optuna,METEO,t+4,test,5.2809,7.8144,0.5929,0.7914,0.8034,11.79,11.17,11.12,0.1007,0.149,52.4615,161,3.7374,0.5158,6.3728,6.3985,0.042,0.9269,0.5155,8.6315,0.7081,12.7261,0.8075,16.4001,0.8696,21.0493,0.9068,25.0818,0.9503,32.9631
MLP-BayesianVI-Residual-Optuna,METEO,t+5,test,5.7004,8.018,0.5713,0.7733,0.2364,12.69,12.2,12.04,0.1087,0.1528,52.4615,161,3.9395,0.5241,6.7803,6.8046,0.0515,0.7671,0.4907,9.1793,0.6832,13.5338,0.8012,17.4409,0.8696,22.3852,0.9006,26.6736,0.9317,35.0551
MLP-BayesianVI-Residual-Optuna,METEO,t+6,test,6.2657,8.4506,0.532,0.7458,0.1676,13.98,13.43,13.22,0.1194,0.1611,52.4615,161,4.0161,0.6105,7.5157,7.544,0.0581,0.6284,0.5093,10.1768,0.6646,15.0045,0.8075,19.3361,0.8696,24.8177,0.9006,29.5721,0.9379,38.8643
MLP-BayesianVI-Residual-Optuna,METEO,t+7,test,6.9517,9.3081,0.4501,0.696,0.2784,16.46,15.32,14.81,0.1139,0.1525,61.0471,161,3.9608,0.6432,7.9571,7.9878,0.0624,0.5362,0.4783,10.7754,0.6584,15.8871,0.764,20.4736,0.8509,26.2776,0.8944,31.3117,0.9379,41.1505
MLP-BayesianVI-Residual-Optuna,METEO,ALL,test,4.8041,7.3167,0.6527,0.8175,0.3678,10.72,10.26,10.09,0.0758,0.1155,63.3612,1127,4.1571,0.4559,5.9722,5.9934,0.0425,0.0333,0.5528,8.085,0.709,11.9203,0.8021,15.3617,0.8687,19.7165,0.9033,23.4936,0.9388,30.8759
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+1,train,1.3621,2.9994,0.9697,0.9848,0.2457,3.05,2.96,2.67,0.017,0.0374,80.2128,1108,1.7368,0.3129,2.4797,2.5066,0.1693,0.0,0.6661,3.3813,0.8249,4.9854,0.9007,6.4246,0.9395,8.2459,0.9639,9.8256,0.9829,12.913
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+2,train,2.1487,3.8095,0.9508,0.9754,0.3978,5.08,4.69,4.23,0.0268,0.0475,80.2128,1108,2.1439,0.5121,3.4902,3.5385,0.0717,0.0,0.6011,4.7734,0.7581,7.0378,0.8493,9.0696,0.9188,11.6407,0.9594,13.8708,0.9847,18.2293
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+3,train,2.8561,4.6789,0.9253,0.9633,0.8521,6.71,6.22,5.63,0.0356,0.0583,80.2128,1108,2.4075,0.6941,3.5572,3.6369,0.0859,0.0,0.5406,4.9062,0.6859,7.2336,0.8141,9.3219,0.907,11.9645,0.9495,14.2565,0.9865,18.7363
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+4,train,3.2527,5.1008,0.9108,0.9552,0.6854,7.61,7.04,6.43,0.0406,0.0636,80.2128,1108,2.5723,0.7613,3.8028,3.8967,0.0678,0.0001,0.519,5.2566,0.685,7.7502,0.796,9.9877,0.9025,12.8191,0.9576,15.2749,0.9883,20.0746
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+5,train,3.5768,5.4944,0.8962,0.9476,0.6996,8.4,7.81,7.09,0.0446,0.0685,80.2128,1108,2.7022,0.8237,4.377,4.4706,0.0813,0.0,0.5262,6.0307,0.7022,8.8916,0.8078,11.4585,0.9197,14.7069,0.9549,17.5243,0.9883,23.0309
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+6,train,3.9326,5.9978,0.8759,0.9363,0.4627,9.19,8.58,7.81,0.049,0.0748,80.2128,1108,2.8331,0.8887,4.7588,4.8632,0.0402,0.0539,0.5424,6.5603,0.7013,9.6724,0.8186,12.4648,0.9125,15.9984,0.9495,19.0633,0.9829,25.0534
MLP-BayesianVI-Residual-Optuna,TERRA_ACQUA,t+7,train,4.3741,6.5566,0.8512,0.9234,0.6039,10.18,9.5,8.7,0.0545,0.0817,80.2128,1108,2.9888,0.9192,5.2004,5.3014,0.071,0.0,0.5587,7.1515,0.7094,10.5441,0.8312,13.5881,0.9034,17.4402,0.9477,20.7813,0.9783,27.3112
